pathwayName,sourceId,type,metabolite
Mercaptopurine Metabolism Pathway,SMP00609,hmdb,Glutamine
Methotrexate Pathway,SMP00432,hmdb,Phosphate
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,Leucine
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,3-Methyl-2-oxobutyrate
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,Isoleucine
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,Valine
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,Succinate
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,3-Methyl-2-oxovalerate
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,4-Methyl-2-oxopentanoate
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency,SMP00137,hmdb,Phosphate
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Glycine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Fumarate
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Glutamine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Xanthine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Phosphate
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Guanosine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Guanine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,2'-Deoxyguanosine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Urate
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Adenosine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Hypoxanthine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Aspartate
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Xanthosine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Adenine
Purine Nucleoside Phosphorylase Deficiency,SMP00210,hmdb,Inosine
"Glycogenosis, Type III. Cori disease, Debrancher glycogenosis",SMP00553,hmdb,Phosphate
"Glycogenosis, Type III. Cori disease, Debrancher glycogenosis",SMP00553,hmdb,Maltose
"Glycogenosis, Type III. Cori disease, Debrancher glycogenosis",SMP00553,hmdb,Glucuronate
"Glycogenosis, Type III. Cori disease, Debrancher glycogenosis",SMP00553,hmdb,3-Phosphoglycerate
"Glycogenosis, Type III. Cori disease, Debrancher glycogenosis",SMP00553,hmdb,Fructose
Glutathione Synthetase Deficiency,SMP00337,hmdb,Glycine
Glutathione Synthetase Deficiency,SMP00337,hmdb,Cysteine
Glutathione Synthetase Deficiency,SMP00337,hmdb,5-Oxoproline
Carfentanil Pathway,SMP00414,hmdb,Phosphate
Verapamil Pathway,SMP00375,hmdb,Phosphate
Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,SMP00374,hmdb,Phosphate
Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,SMP00374,hmdb,Fructose-6-phosphate
Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,SMP00374,hmdb,Lactate
Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,SMP00374,hmdb,Pyruvate
Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,SMP00374,hmdb,3-Phosphoglycerate
Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,SMP00374,hmdb,Glucose
Glycine and Serine Metabolism,SMP00004,hmdb,Creatine
Glycine and Serine Metabolism,SMP00004,hmdb,Pyruvate
Glycine and Serine Metabolism,SMP00004,hmdb,Threonine
Glycine and Serine Metabolism,SMP00004,hmdb,Glycine
Glycine and Serine Metabolism,SMP00004,hmdb,Phosphate
Glycine and Serine Metabolism,SMP00004,hmdb,Arginine
Glycine and Serine Metabolism,SMP00004,hmdb,Cysteine
Glycine and Serine Metabolism,SMP00004,hmdb,Alanine
Glycine and Serine Metabolism,SMP00004,hmdb,Methionine
Glycine and Serine Metabolism,SMP00004,hmdb,Serine
Glycine and Serine Metabolism,SMP00004,hmdb,Glycerate
Glycine and Serine Metabolism,SMP00004,hmdb,3-Phosphoglycerate
Glycine and Serine Metabolism,SMP00004,hmdb,Cystathionine
Glycine and Serine Metabolism,SMP00004,hmdb,Betaine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Hypoxanthine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Adenosine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Xanthosine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Adenine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Glutamine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Xanthine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Inosine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,2'-Deoxyguanosine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Aspartate
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Phosphate
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Guanosine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Guanine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Urate
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Glycine
Mitochondrial DNA depletion syndrome,SMP00536,hmdb,Fumarate
Nateglinide Pathway,SMP00453,hmdb,Glucose
Pentazocine Action Pathway,SMP00686,hmdb,Phosphate
Inositol Metabolism,SMP00011,hmdb,Myo-Inositol
Inositol Metabolism,SMP00011,hmdb,Phosphate
Inositol Metabolism,SMP00011,hmdb,Glucuronate
Phospholipid Biosynthesis,SMP00025,hmdb,Choline
Phospholipid Biosynthesis,SMP00025,hmdb,Ethanolamine
Propanoate Metabolism,SMP00016,hmdb,beta-Alanine
Propanoate Metabolism,SMP00016,hmdb,Valine
Galactosemia,SMP00182,hmdb,Glucose
Galactosemia,SMP00182,hmdb,Sorbitol
Galactosemia,SMP00182,hmdb,Mannose
Galactosemia,SMP00182,hmdb,Fructose
Galactosemia,SMP00182,hmdb,Galactose
Galactosemia,SMP00182,hmdb,Glycerol
Galactosemia,SMP00182,hmdb,Phosphate
Galactosemia,SMP00182,hmdb,Myo-Inositol
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Cysteine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Pyruvate
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Serine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Glycerate
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Phosphate
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Cystathionine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Alanine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Betaine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Methionine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Creatine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Glycine
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,3-Phosphoglycerate
"Hyperglycinemia, non-ketotic",SMP00485,hmdb,Arginine
Nisoldipine Pathway,SMP00381,hmdb,Phosphate
Alkaptonuria,SMP00169,hmdb,Fumarate
Alkaptonuria,SMP00169,hmdb,Aspartate
Alkaptonuria,SMP00169,hmdb,4-Hydroxyphenylpyruvate
Alkaptonuria,SMP00169,hmdb,Tyrosine
Xanthinuria type II,SMP00513,hmdb,Adenine
Xanthinuria type II,SMP00513,hmdb,Guanine
Xanthinuria type II,SMP00513,hmdb,Phosphate
Xanthinuria type II,SMP00513,hmdb,Inosine
Xanthinuria type II,SMP00513,hmdb,2'-Deoxyguanosine
Xanthinuria type II,SMP00513,hmdb,Hypoxanthine
Xanthinuria type II,SMP00513,hmdb,Xanthosine
Xanthinuria type II,SMP00513,hmdb,Adenosine
Xanthinuria type II,SMP00513,hmdb,Xanthine
Xanthinuria type II,SMP00513,hmdb,Aspartate
Xanthinuria type II,SMP00513,hmdb,Guanosine
Xanthinuria type II,SMP00513,hmdb,Fumarate
Xanthinuria type II,SMP00513,hmdb,Glutamine
Xanthinuria type II,SMP00513,hmdb,Glycine
Xanthinuria type II,SMP00513,hmdb,Urate
Pyruvaldehyde Degradation,SMP00459,hmdb,Pyruvate
"Glycogenosis, Type VI. Hers disease",SMP00555,hmdb,3-Phosphoglycerate
"Glycogenosis, Type VI. Hers disease",SMP00555,hmdb,Phosphate
"Glycogenosis, Type VI. Hers disease",SMP00555,hmdb,Fructose
"Glycogenosis, Type VI. Hers disease",SMP00555,hmdb,Maltose
"Glycogenosis, Type VI. Hers disease",SMP00555,hmdb,Glucuronate
Apparent mineralocorticoid excess syndrome,SMP00717,hmdb,Cholesterol
Lactose Intolerance,SMP00458,hmdb,Glucose
Lactose Intolerance,SMP00458,hmdb,Phosphate
Lactose Intolerance,SMP00458,hmdb,Galactose
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Cystathionine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Alanine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Methionine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Betaine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,3-Phosphoglycerate
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Serine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Glycine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Cysteine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Pyruvate
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Arginine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Creatine
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Phosphate
Dimethylglycine Dehydrogenase Deficiency,SMP00242,hmdb,Glycerate
Hyper-IgD syndrome,SMP00509,hmdb,Squalene
Hyper-IgD syndrome,SMP00509,hmdb,Cholesterol
Hyper-IgD syndrome,SMP00509,hmdb,Phosphate
Nadolol Pathway,SMP00303,hmdb,Phosphate
Carnitine palmitoyl transferase deficiency (I),SMP00538,hmdb,Carnitine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Hypoxanthine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Urate
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Phosphate
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Glutamine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Xanthosine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Guanosine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Adenosine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Xanthine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Glycine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,2'-Deoxyguanosine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Adenine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Inosine
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Fumarate
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Aspartate
Gout or Kelley-Seegmiller Syndrome,SMP00365,hmdb,Guanine
Zellweger Syndrome,SMP00316,hmdb,Glycine
Zellweger Syndrome,SMP00316,hmdb,Glycochenodeoxycholate
Zellweger Syndrome,SMP00316,hmdb,Cholesterol
Zellweger Syndrome,SMP00316,hmdb,Taurine
Pyruvate kinase deficiency,SMP00559,hmdb,Pyruvate
Pyruvate kinase deficiency,SMP00559,hmdb,Lactate
Pyruvate kinase deficiency,SMP00559,hmdb,Malate
Pyruvate kinase deficiency,SMP00559,hmdb,Phosphate
Nifedipine Pathway,SMP00379,hmdb,Phosphate
Glucose-6-phosphate dehydrogenase deficiency,SMP00518,hmdb,6-Phosphogluconate
Glucose-6-phosphate dehydrogenase deficiency,SMP00518,hmdb,Fructose-6-phosphate
Glucose-6-phosphate dehydrogenase deficiency,SMP00518,hmdb,Ribose
Glucose-6-phosphate dehydrogenase deficiency,SMP00518,hmdb,Phosphate
Glucose-6-phosphate dehydrogenase deficiency,SMP00518,hmdb,Sedoheptulose-7-phosphate
Saccharopinuria/Hyperlysinemia II,SMP00239,hmdb,Lysine
Saccharopinuria/Hyperlysinemia II,SMP00239,hmdb,2-Aminoadipate
Bupivacaine Pathway,SMP00393,hmdb,Phosphate
Glucose Transporter Defect (SGLT2),SMP00184,hmdb,Urea
Glucose Transporter Defect (SGLT2),SMP00184,hmdb,Cysteine
Pravastatin Pathway,SMP00089,hmdb,Cholesterol
Pravastatin Pathway,SMP00089,hmdb,Phosphate
Pravastatin Pathway,SMP00089,hmdb,Squalene
Citrullinemia Type I,SMP00001,hmdb,Fumarate
Citrullinemia Type I,SMP00001,hmdb,Alanine
Citrullinemia Type I,SMP00001,hmdb,Urea
Citrullinemia Type I,SMP00001,hmdb,Pyruvate
Citrullinemia Type I,SMP00001,hmdb,Phosphate
Citrullinemia Type I,SMP00001,hmdb,Arginine
Citrullinemia Type I,SMP00001,hmdb,Glutamine
Citrullinemia Type I,SMP00001,hmdb,Citrulline
Citrullinemia Type I,SMP00001,hmdb,Aspartate
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,Valine
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,Phosphate
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,3-Methyl-2-oxovalerate
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,Leucine
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,Isoleucine
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,4-Methyl-2-oxopentanoate
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,Succinate
3-Methylglutaconic Aciduria Type IV,SMP00141,hmdb,3-Methyl-2-oxobutyrate
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Xanthosine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Aspartate
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Adenine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Glycine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Guanine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Inosine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Adenosine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Xanthine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Fumarate
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Guanosine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Hypoxanthine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Urate
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Glutamine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,2'-Deoxyguanosine
Adenylosuccinate Lyase Deficiency,SMP00167,hmdb,Phosphate
Docetaxel Pathway,SMP00435,hmdb,Phosphate
Lysine Degradation,SMP00037,hmdb,2-Aminoadipate
Lysine Degradation,SMP00037,hmdb,Lysine
Citric Acid Cycle,SMP00057,hmdb,Phosphate
Citric Acid Cycle,SMP00057,hmdb,Fumarate
Citric Acid Cycle,SMP00057,hmdb,Succinate
Citric Acid Cycle,SMP00057,hmdb,Citrate
Citric Acid Cycle,SMP00057,hmdb,Pyruvate
Citric Acid Cycle,SMP00057,hmdb,Malate
Primary Hyperoxaluria Type I,SMP00352,hmdb,Glycine
Primary Hyperoxaluria Type I,SMP00352,hmdb,Phosphate
Primary Hyperoxaluria Type I,SMP00352,hmdb,Alanine
Primary Hyperoxaluria Type I,SMP00352,hmdb,Pyruvate
Phenylalanine and Tyrosine Metabolism,SMP00008,hmdb,Phenylalanine
Phenylalanine and Tyrosine Metabolism,SMP00008,hmdb,Tyrosine
Phenylalanine and Tyrosine Metabolism,SMP00008,hmdb,4-Hydroxyphenylpyruvate
Phenylalanine and Tyrosine Metabolism,SMP00008,hmdb,Fumarate
Levomethadyl Acetate Action Action Pathway,SMP00677,hmdb,Phosphate
17-alpha-hydroxylase deficiency (CYP17),SMP00566,hmdb,Cholesterol
Timolol Action Pathway,SMP00659,hmdb,Phosphate
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,Leucine
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,4-Methyl-2-oxopentanoate
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,Valine
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,Phosphate
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,3-Methyl-2-oxobutyrate
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,3-Methyl-2-oxovalerate
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,Succinate
3-hydroxyisobutyric acid dehydrogenase deficiency,SMP00521,hmdb,Isoleucine
Disopyramide Pathway,SMP00325,hmdb,Phosphate
Ribose-5-phosphate isomerase deficiency,SMP00519,hmdb,6-Phosphogluconate
Ribose-5-phosphate isomerase deficiency,SMP00519,hmdb,Sedoheptulose-7-phosphate
Ribose-5-phosphate isomerase deficiency,SMP00519,hmdb,Phosphate
Ribose-5-phosphate isomerase deficiency,SMP00519,hmdb,Ribose
Ribose-5-phosphate isomerase deficiency,SMP00519,hmdb,Fructose-6-phosphate
Hyperlysinemia II or Saccharopinuria,SMP00528,hmdb,Lysine
Hyperlysinemia II or Saccharopinuria,SMP00528,hmdb,2-Aminoadipate
Codeine Pathway,SMP00405,hmdb,Phosphate
Epinephrine Action Pathway,SMP00661,hmdb,Phosphate
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Phosphate
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Proline
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Citrulline
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Creatine
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Fumarate
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Succinate
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Arginine
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Urea
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Aspartate
Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),SMP00188,hmdb,Glycine
Plasmalogen Synthesis,SMP00479,hmdb,Phosphate
Ibutilide Pathway,SMP00332,hmdb,Phosphate
Telithromycin Pathway,SMP00252,hmdb,Histidine
Telithromycin Pathway,SMP00252,hmdb,Isoleucine
Telithromycin Pathway,SMP00252,hmdb,Alanine
Telithromycin Pathway,SMP00252,hmdb,Methionine
Telithromycin Pathway,SMP00252,hmdb,Asparagine
Telithromycin Pathway,SMP00252,hmdb,Valine
Telithromycin Pathway,SMP00252,hmdb,Proline
Telithromycin Pathway,SMP00252,hmdb,Threonine
Telithromycin Pathway,SMP00252,hmdb,Leucine
Lidocaine (Local Anaesthetic) Pathway,SMP00398,hmdb,Phosphate
Insulin Signalling,SMP00391,hmdb,Glucose
Insulin Signalling,SMP00391,hmdb,Phosphate
Demeclocycline Pathway,SMP00290,hmdb,Methionine
Demeclocycline Pathway,SMP00290,hmdb,Histidine
Demeclocycline Pathway,SMP00290,hmdb,Leucine
Demeclocycline Pathway,SMP00290,hmdb,Asparagine
Demeclocycline Pathway,SMP00290,hmdb,Alanine
Demeclocycline Pathway,SMP00290,hmdb,Valine
Demeclocycline Pathway,SMP00290,hmdb,Threonine
Demeclocycline Pathway,SMP00290,hmdb,Proline
Demeclocycline Pathway,SMP00290,hmdb,Isoleucine
Chlorthalidone Pathway,SMP00122,hmdb,Cysteine
Chlorthalidone Pathway,SMP00122,hmdb,Urea
Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),SMP00334,hmdb,Lactate
Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),SMP00334,hmdb,Pyruvate
Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),SMP00334,hmdb,Malate
Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),SMP00334,hmdb,Phosphate
Metiamide Action Pathway,SMP00735,hmdb,Histamine
Metiamide Action Pathway,SMP00735,hmdb,Phosphate
Chloroprocaine Pathway,SMP00394,hmdb,Phosphate
Alvimopan Action Pathway,SMP00685,hmdb,Phosphate
Metachromatic Leukodystrophy (MLD),SMP00347,hmdb,Serine
Metachromatic Leukodystrophy (MLD),SMP00347,hmdb,Phosphate
Metachromatic Leukodystrophy (MLD),SMP00347,hmdb,Glucose
Metachromatic Leukodystrophy (MLD),SMP00347,hmdb,Galactose
Metachromatic Leukodystrophy (MLD),SMP00347,hmdb,Sphinganine
Metachromatic Leukodystrophy (MLD),SMP00347,hmdb,Sphingosine
Metachromatic Leukodystrophy (MLD),SMP00347,hmdb,Phosphoethanolamine
Etoposide Metabolism Pathway,SMP00601,hmdb,Phosphate
Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,SMP00480,hmdb,Carnitine
Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,SMP00480,hmdb,Octanoylcarnitine
Pentose Phosphate Pathway,SMP00031,hmdb,Phosphate
Pentose Phosphate Pathway,SMP00031,hmdb,Fructose-6-phosphate
Pentose Phosphate Pathway,SMP00031,hmdb,Ribose
Pentose Phosphate Pathway,SMP00031,hmdb,6-Phosphogluconate
Pentose Phosphate Pathway,SMP00031,hmdb,Sedoheptulose-7-phosphate
"Primary hyperoxaluria II, PH2",SMP00558,hmdb,Phosphate
"Primary hyperoxaluria II, PH2",SMP00558,hmdb,Pyruvate
"Primary hyperoxaluria II, PH2",SMP00558,hmdb,Malate
"Primary hyperoxaluria II, PH2",SMP00558,hmdb,Lactate
Tetracycline Pathway,SMP00294,hmdb,Threonine
Tetracycline Pathway,SMP00294,hmdb,Proline
Tetracycline Pathway,SMP00294,hmdb,Asparagine
Tetracycline Pathway,SMP00294,hmdb,Alanine
Tetracycline Pathway,SMP00294,hmdb,Leucine
Tetracycline Pathway,SMP00294,hmdb,Isoleucine
Tetracycline Pathway,SMP00294,hmdb,Histidine
Tetracycline Pathway,SMP00294,hmdb,Valine
Tetracycline Pathway,SMP00294,hmdb,Methionine
Refsum Disease,SMP00451,hmdb,Succinate
3-hydroxyisobutyric aciduria,SMP00522,hmdb,Leucine
3-hydroxyisobutyric aciduria,SMP00522,hmdb,3-Methyl-2-oxovalerate
3-hydroxyisobutyric aciduria,SMP00522,hmdb,Succinate
3-hydroxyisobutyric aciduria,SMP00522,hmdb,Isoleucine
3-hydroxyisobutyric aciduria,SMP00522,hmdb,4-Methyl-2-oxopentanoate
3-hydroxyisobutyric aciduria,SMP00522,hmdb,Phosphate
3-hydroxyisobutyric aciduria,SMP00522,hmdb,3-Methyl-2-oxobutyrate
3-hydroxyisobutyric aciduria,SMP00522,hmdb,Valine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Betaine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Adenosine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Spermidine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Serine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Phosphate
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Glycine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Cystathionine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Methionine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Choline
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Cysteine
Glycine N-methyltransferase Deficiency,SMP00222,hmdb,Putrescine
Congenital Bile Acid Synthesis Defect Type III,SMP00318,hmdb,Glycine
Congenital Bile Acid Synthesis Defect Type III,SMP00318,hmdb,Glycochenodeoxycholate
Congenital Bile Acid Synthesis Defect Type III,SMP00318,hmdb,Cholesterol
Congenital Bile Acid Synthesis Defect Type III,SMP00318,hmdb,Taurine
Leigh Syndrome,SMP00196,hmdb,Phosphate
Leigh Syndrome,SMP00196,hmdb,Pyruvate
Leigh Syndrome,SMP00196,hmdb,Malate
Leigh Syndrome,SMP00196,hmdb,Lactate
Kanamycin Pathway,SMP00255,hmdb,Alanine
Kanamycin Pathway,SMP00255,hmdb,Methionine
Kanamycin Pathway,SMP00255,hmdb,Threonine
Kanamycin Pathway,SMP00255,hmdb,Asparagine
Kanamycin Pathway,SMP00255,hmdb,Valine
Kanamycin Pathway,SMP00255,hmdb,Leucine
Kanamycin Pathway,SMP00255,hmdb,Isoleucine
Kanamycin Pathway,SMP00255,hmdb,Histidine
Kanamycin Pathway,SMP00255,hmdb,Proline
Mucopolysaccharidosis VI. Sly syndrome,SMP00556,hmdb,3-Phosphoglycerate
Mucopolysaccharidosis VI. Sly syndrome,SMP00556,hmdb,Fructose
Mucopolysaccharidosis VI. Sly syndrome,SMP00556,hmdb,Phosphate
Mucopolysaccharidosis VI. Sly syndrome,SMP00556,hmdb,Maltose
Mucopolysaccharidosis VI. Sly syndrome,SMP00556,hmdb,Glucuronate
Gaucher Disease,SMP00349,hmdb,Phosphate
Gaucher Disease,SMP00349,hmdb,Phosphoethanolamine
Gaucher Disease,SMP00349,hmdb,Sphinganine
Gaucher Disease,SMP00349,hmdb,Glucose
Gaucher Disease,SMP00349,hmdb,Sphingosine
Gaucher Disease,SMP00349,hmdb,Serine
Gaucher Disease,SMP00349,hmdb,Galactose
Alendronate pathway,SMP00095,hmdb,Cholesterol
Alendronate pathway,SMP00095,hmdb,Phosphate
Alendronate pathway,SMP00095,hmdb,Squalene
Amikacin Pathway,SMP00253,hmdb,Threonine
Amikacin Pathway,SMP00253,hmdb,Histidine
Amikacin Pathway,SMP00253,hmdb,Alanine
Amikacin Pathway,SMP00253,hmdb,Asparagine
Amikacin Pathway,SMP00253,hmdb,Valine
Amikacin Pathway,SMP00253,hmdb,Leucine
Amikacin Pathway,SMP00253,hmdb,Isoleucine
Amikacin Pathway,SMP00253,hmdb,Methionine
Amikacin Pathway,SMP00253,hmdb,Proline
Torsemide Pathway,SMP00118,hmdb,Urea
Torsemide Pathway,SMP00118,hmdb,Cysteine
"Tyrosinemia, transient, of the newborn",SMP00494,hmdb,Fumarate
"Tyrosinemia, transient, of the newborn",SMP00494,hmdb,Aspartate
