"pathwayName","sourceId","type","metabolite"
"Prostate cancer","05215","kegg","CREB5"
"Prostate cancer","05215","kegg","GSTP1"
"Prostate cancer","05215","kegg","NFKB1"
"Prostate cancer","05215","kegg","MAP2K2"
"Prostate cancer","05215","kegg","MAPK3"
"Prostate cancer","05215","kegg","FGFR2"
"Prostate cancer","05215","kegg","TCF4"
"Prostate cancer","05215","kegg","PIK3CA"
"Prostate cancer","05215","kegg","ATF4"
"Prostate cancer","05215","kegg","EGFR"
"Prostate cancer","05215","kegg","GRB2"
"Prostate cancer","05215","kegg","RAF1"
"Prostate cancer","05215","kegg","RBP3"
"Prostate cancer","05215","kegg","FGFR1"
"Prostate cancer","05215","kegg","IL1R2"
"Prostate cancer","05215","kegg","PDPK1"
"Prostate cancer","05215","kegg","CDKN1A"
"Prostate cancer","05215","kegg","SOS2"
"Prostate cancer","05215","kegg","TCF7L2"
"Prostate cancer","05215","kegg","AKT2"
"Prostate cancer","05215","kegg","HSP90AA1"
"Prostate cancer","05215","kegg","TMPRSS2"
"Prostate cancer","05215","kegg","CREB3L4"
"Prostate cancer","05215","kegg","ZEB1"
"Prostate cancer","05215","kegg","TGFA"
"Prostate cancer","05215","kegg","GSK3B"
"Prostate cancer","05215","kegg","E2F2"
"Prostate cancer","05215","kegg","CDKN1B"
"Prostate cancer","05215","kegg","PLAU"
"Prostate cancer","05215","kegg","hK3"
"Prostate cancer","05215","kegg","SRD5A2"
"Prostate cancer","05215","kegg","E2F1"
"Prostate cancer","05215","kegg","MMP9"
"Prostate cancer","05215","kegg","SPINT1"
"Prostate cancer","05215","kegg","TCF3"
"Prostate cancer","05215","kegg","ERG"
"Prostate cancer","05215","kegg","AKT1"
"Prostate cancer","05215","kegg","CTNNB1"
"Prostate cancer","05215","kegg","HRAS"
"Prostate cancer","05215","kegg","CHUK"
"Prostate cancer","05215","kegg","HGF"
"Prostate cancer","05215","kegg","E2F3"
"Prostate cancer","05215","kegg","KLK3"
"Prostate cancer","05215","kegg","CCNE2"
"Prostate cancer","05215","kegg","ERBB2"
"Prostate cancer","05215","kegg","TCF7"
"Prostate cancer","05215","kegg","PDGFB"
"Prostate cancer","05215","kegg","HSP90AB1"
"Prostate cancer","05215","kegg","LEF1"
"Prostate cancer","05215","kegg","PDGFA"
"Prostate cancer","05215","kegg","AR"
"Prostate cancer","05215","kegg","CDK2"
"Prostate cancer","05215","kegg","CREB3L2"
"Prostate cancer","05215","kegg","PIK3R1"
"Prostate cancer","05215","kegg","PIK3R2"
"Prostate cancer","05215","kegg","NRAS"
"Prostate cancer","05215","kegg","CASP9"
"Prostate cancer","05215","kegg","BAD"
"Prostate cancer","05215","kegg","PDGFRA"
"Prostate cancer","05215","kegg","CREB3L3"
"Prostate cancer","05215","kegg","MAPK1"
"Prostate cancer","05215","kegg","CCND1"
"Prostate cancer","05215","kegg","PTEN"
"Prostate cancer","05215","kegg","BCL2"
"Prostate cancer","05215","kegg","AKT3"
"Prostate cancer","05215","kegg","BRAF"
"Prostate cancer","05215","kegg","RB1"
"Prostate cancer","05215","kegg","INSRR"
"Prostate cancer","05215","kegg","IGF1"
"Prostate cancer","05215","kegg","IKBKB"
"Prostate cancer","05215","kegg","PDGFD"
"Prostate cancer","05215","kegg","PIK3CB"
"Prostate cancer","05215","kegg","CREB1"
"Prostate cancer","05215","kegg","NKX3-1"
"Prostate cancer","05215","kegg","HSP90B1"
"Prostate cancer","05215","kegg","PhIP"
"Prostate cancer","05215","kegg","TEP1"
"Prostate cancer","05215","kegg","FOXO1"
"Prostate cancer","05215","kegg","PDGFRB"
"Prostate cancer","05215","kegg","MMP3"
"Prostate cancer","05215","kegg","PIK3CD"
"Prostate cancer","05215","kegg","PDK1"
"ErbB signaling pathway","04012","kegg","PLCG1"
"ErbB signaling pathway","04012","kegg","PAK1"
"ErbB signaling pathway","04012","kegg","CAMK2G"
"ErbB signaling pathway","04012","kegg","BRAF"
"ErbB signaling pathway","04012","kegg","EGF"
"ErbB signaling pathway","04012","kegg","NCK1"
"ErbB signaling pathway","04012","kegg","CAMK2B"
"ErbB signaling pathway","04012","kegg","CAMK2A"
"ErbB signaling pathway","04012","kegg","ERBB2"
"ErbB signaling pathway","04012","kegg","RPS6KB2"
"ErbB signaling pathway","04012","kegg","AKT3"
"ErbB signaling pathway","04012","kegg","SOS2"
"ErbB signaling pathway","04012","kegg","CRKL"
"ErbB signaling pathway","04012","kegg","MYC"
"ErbB signaling pathway","04012","kegg","ELK1"
"ErbB signaling pathway","04012","kegg","STAT5B"
"ErbB signaling pathway","04012","kegg","STAT5A"
"ErbB signaling pathway","04012","kegg","BAD"
"ErbB signaling pathway","04012","kegg","PAK3"
"ErbB signaling pathway","04012","kegg","ERBB4"
"ErbB signaling pathway","04012","kegg","SHC2"
"ErbB signaling pathway","04012","kegg","CBLB"
"ErbB signaling pathway","04012","kegg","NRG3"
"ErbB signaling pathway","04012","kegg","NRAS"
"ErbB signaling pathway","04012","kegg","HGF"
"ErbB signaling pathway","04012","kegg","EGFR"
"ErbB signaling pathway","04012","kegg","MAP2K7"
"ErbB signaling pathway","04012","kegg","PAK6"
"ErbB signaling pathway","04012","kegg","PRKCG"
"ErbB signaling pathway","04012","kegg","RAF1"
"ErbB signaling pathway","04012","kegg","GSK3B"
"ErbB signaling pathway","04012","kegg","PRKCA"
"ErbB signaling pathway","04012","kegg","MAP2K2"
"ErbB signaling pathway","04012","kegg","JUN"
"ErbB signaling pathway","04012","kegg","MAPK10"
"ErbB signaling pathway","04012","kegg","ERBB3"
"ErbB signaling pathway","04012","kegg","PIK3R1"
"ErbB signaling pathway","04012","kegg","PRKACA"
"ErbB signaling pathway","04012","kegg","PIK3CB"
"ErbB signaling pathway","04012","kegg","MTOR"
"ErbB signaling pathway","04012","kegg","ABL2"
"ErbB signaling pathway","04012","kegg","PIK3CA"
"ErbB signaling pathway","04012","kegg","AKT2"
"ErbB signaling pathway","04012","kegg","GRB2"
"ErbB signaling pathway","04012","kegg","PRKCB"
"ErbB signaling pathway","04012","kegg","CAMK2D"
"ErbB signaling pathway","04012","kegg","RPS6KB1"
"ErbB signaling pathway","04012","kegg","MAP2K4"
"ErbB signaling pathway","04012","kegg","ABL1"
"ErbB signaling pathway","04012","kegg","EREG"
"ErbB signaling pathway","04012","kegg","KRAS"
"ErbB signaling pathway","04012","kegg","NRG2"
"ErbB signaling pathway","04012","kegg","SHC1"
"ErbB signaling pathway","04012","kegg","BTC"
"ErbB signaling pathway","04012","kegg","MAPK1"
"ErbB signaling pathway","04012","kegg","MAPK9"
"ErbB signaling pathway","04012","kegg","PIK3CD"
"ErbB signaling pathway","04012","kegg","PAK4"
"ErbB signaling pathway","04012","kegg","CBL"
"ErbB signaling pathway","04012","kegg","PIK3R3"
"ErbB signaling pathway","04012","kegg","AREG"
"ErbB signaling pathway","04012","kegg","PAK2"
"ErbB signaling pathway","04012","kegg","CBLC"
"ErbB signaling pathway","04012","kegg","SHC4"
"ErbB signaling pathway","04012","kegg","PTK2"
"ErbB signaling pathway","04012","kegg","PLCG2"
"ErbB signaling pathway","04012","kegg","HRAS"
"ErbB signaling pathway","04012","kegg","ARAF"
"ErbB signaling pathway","04012","kegg","NCK2"
"ErbB signaling pathway","04012","kegg","EIF4EBP1"
"ErbB signaling pathway","04012","kegg","CRK"
"ErbB signaling pathway","04012","kegg","TGFA"
"ErbB signaling pathway","04012","kegg","HBEGF"
"ErbB signaling pathway","04012","kegg","PIK3R2"
"ErbB signaling pathway","04012","kegg","AKT1"
"ErbB signaling pathway","04012","kegg","NRG1"
"ErbB signaling pathway","04012","kegg","CDKN1B"
"ErbB signaling pathway","04012","kegg","AR"
"ErbB signaling pathway","04012","kegg","GAB1"
"ErbB signaling pathway","04012","kegg","MAP2K1"
"ErbB signaling pathway","04012","kegg","PAK7"
"ErbB signaling pathway","04012","kegg","MAPK8"
"ErbB signaling pathway","04012","kegg","SOS1"
"ErbB signaling pathway","04012","kegg","SRC"
"ErbB signaling pathway","04012","kegg","CDKN1A"
"ErbB signaling pathway","04012","kegg","MAPK3"
"ErbB signaling pathway","04012","kegg","SHC3"
"Non-homologous end-joining","03450","kegg","RAD50"
"Non-homologous end-joining","03450","kegg","NHEJ1"
"Non-homologous end-joining","03450","kegg","XRCC4"
"Non-homologous end-joining","03450","kegg","LIG4"
"Non-homologous end-joining","03450","kegg","DNTT"
"Non-homologous end-joining","03450","kegg","MRE11A"
"Non-homologous end-joining","03450","kegg","POLM"
"Non-homologous end-joining","03450","kegg","FEN1"
"Non-homologous end-joining","03450","kegg","PRKDC"
"Non-homologous end-joining","03450","kegg","XRCC5"
"Non-homologous end-joining","03450","kegg","POLL"
"Non-homologous end-joining","03450","kegg","DCLRE1C"
"Non-homologous end-joining","03450","kegg","XRCC6"
"Allograft rejection","05330","kegg","FAS"
"Allograft rejection","05330","kegg","CD86"
"Allograft rejection","05330","kegg","HLA-A"
"Allograft rejection","05330","kegg","HLA-DQA1"
"Allograft rejection","05330","kegg","IL12A"
"Allograft rejection","05330","kegg","HLA-DPA1"
"Allograft rejection","05330","kegg","FASLG"
"Allograft rejection","05330","kegg","HLA-DMB"
"Allograft rejection","05330","kegg","PFN1"
"Allograft rejection","05330","kegg","IL10"
"Allograft rejection","05330","kegg","CD80"
"Allograft rejection","05330","kegg","TNF"
"Allograft rejection","05330","kegg","HLA-C"
"Allograft rejection","05330","kegg","PRF1"
"Allograft rejection","05330","kegg","HLA-DMA"
"Allograft rejection","05330","kegg","IL12B"
"Allograft rejection","05330","kegg","HLA-DRB4"
"Allograft rejection","05330","kegg","HLA-F"
"Allograft rejection","05330","kegg","HLA-DRB3"
"Allograft rejection","05330","kegg","GZMB"
"Allograft rejection","05330","kegg","HLA-DQB1"
"Allograft rejection","05330","kegg","HLA-G"
"Allograft rejection","05330","kegg","HLA-DPB1"
"Allograft rejection","05330","kegg","CD28"
"Allograft rejection","05330","kegg","HLA-DRA"
"Allograft rejection","05330","kegg","HLA-B"
"Allograft rejection","05330","kegg","HLA-DOA"
"Allograft rejection","05330","kegg","HLA-DQA2"
"Allograft rejection","05330","kegg","CD40"
"Allograft rejection","05330","kegg","HLA-DOB"
"Allograft rejection","05330","kegg","HLA-DRB5"
"Allograft rejection","05330","kegg","HLA-E"
"Glycerophospholipid metabolism","00564","kegg","PLA2G5"
"Glycerophospholipid metabolism","00564","kegg","AGPAT3"
"Glycerophospholipid metabolism","00564","kegg","AGPAT6"
"Glycerophospholipid metabolism","00564","kegg","PPAP2B"
"Glycerophospholipid metabolism","00564","kegg","MBOAT2"
"Glycerophospholipid metabolism","00564","kegg","PPAPDC1B"
"Glycerophospholipid metabolism","00564","kegg","PNPLA7"
"Glycerophospholipid metabolism","00564","kegg","CEPT1"
"Glycerophospholipid metabolism","00564","kegg","PCYT2"
"Glycerophospholipid metabolism","00564","kegg","AGPAT9"
"Glycerophospholipid metabolism","00564","kegg","PNPLA6"
"Glycerophospholipid metabolism","00564","kegg","PLD4"
"Glycerophospholipid metabolism","00564","kegg","ACHE"
"Glycerophospholipid metabolism","00564","kegg","PLA2G12B"
"Glycerophospholipid metabolism","00564","kegg","PLA2G4F"
"Glycerophospholipid metabolism","00564","kegg","LYPLA2"
"Glycerophospholipid metabolism","00564","kegg","LPIN1"
"Glycerophospholipid metabolism","00564","kegg","TAZ"
"Glycerophospholipid metabolism","00564","kegg","LCLAT1"
"Glycerophospholipid metabolism","00564","kegg","PCYT1B"
"Glycerophospholipid metabolism","00564","kegg","LPCAT3"
"Glycerophospholipid metabolism","00564","kegg","PLA2G3"
"Glycerophospholipid metabolism","00564","kegg","CKB"
"Glycerophospholipid metabolism","00564","kegg","PLD1"
"Glycerophospholipid metabolism","00564","kegg","PLB1"
"Glycerophospholipid metabolism","00564","kegg","PHOSPHO1"
"Glycerophospholipid metabolism","00564","kegg","DGKH"
"Glycerophospholipid metabolism","00564","kegg","LPCAT4"
"Glycerophospholipid metabolism","00564","kegg","DGKQ"
"Glycerophospholipid metabolism","00564","kegg","AGPAT2"
"Glycerophospholipid metabolism","00564","kegg","PLA2G4C"
"Glycerophospholipid metabolism","00564","kegg","PPAP2C"
"Glycerophospholipid metabolism","00564","kegg","GPCPD1"
"Glycerophospholipid metabolism","00564","kegg","C17orf48"
"Glycerophospholipid metabolism","00564","kegg","LYPLA1"
"Glycerophospholipid metabolism","00564","kegg","PISD"
"Glycerophospholipid metabolism","00564","kegg","PLA2G4E"
"Glycerophospholipid metabolism","00564","kegg","CDS2"
"Glycerophospholipid metabolism","00564","kegg","LCAT"
"Glycerophospholipid metabolism","00564","kegg","PLA2G6"
"Glycerophospholipid metabolism","00564","kegg","DGKD"
"Glycerophospholipid metabolism","00564","kegg","PLA2G2E"
"Glycerophospholipid metabolism","00564","kegg","PLA2G15"
"Glycerophospholipid metabolism","00564","kegg","GPD1L"
"Glycerophospholipid metabolism","00564","kegg","PCYT1A"
"Glycerophospholipid metabolism","00564","kegg","GPD2"
"Glycerophospholipid metabolism","00564","kegg","CDIPT"
"Glycerophospholipid metabolism","00564","kegg","GPAM"
"Glycerophospholipid metabolism","00564","kegg","DGKI"
"Glycerophospholipid metabolism","00564","kegg","LPIN3"
"Glycerophospholipid metabolism","00564","kegg","ETNK2"
"Glycerophospholipid metabolism","00564","kegg","AGPAT4"
"Glycerophospholipid metabolism","00564","kegg","PLA2G1B"
"Glycerophospholipid metabolism","00564","kegg","EPT1"
"Glycerophospholipid metabolism","00564","kegg","PTDSS1"
"Glycerophospholipid metabolism","00564","kegg","JMJD7-PLA2G4B"
"Glycerophospholipid metabolism","00564","kegg","LPCAT1"
"Glycerophospholipid metabolism","00564","kegg","PLA2G2C"
"Glycerophospholipid metabolism","00564","kegg","CHPT1"
"Glycerophospholipid metabolism","00564","kegg","DGKZ"
"Glycerophospholipid metabolism","00564","kegg","GPAT2"
"Glycerophospholipid metabolism","00564","kegg","PPAPDC1A"
"Glycerophospholipid metabolism","00564","kegg","CDS1"
"Glycerophospholipid metabolism","00564","kegg","MBOAT1"
"Glycerophospholipid metabolism","00564","kegg","ETNK1"
"Glycerophospholipid metabolism","00564","kegg","PLA2G16"
"Glycerophospholipid metabolism","00564","kegg","PSD"
"Glycerophospholipid metabolism","00564","kegg","CHKA"
"Glycerophospholipid metabolism","00564","kegg","DGKK"
"Glycerophospholipid metabolism","00564","kegg","PLA2G2A"
"Glycerophospholipid metabolism","00564","kegg","AGPAT5"
"Glycerophospholipid metabolism","00564","kegg","LPCAT2"
"Glycerophospholipid metabolism","00564","kegg","AGPAT1"
"Glycerophospholipid metabolism","00564","kegg","DGKG"
"Glycerophospholipid metabolism","00564","kegg","PLA2G4D"
"Glycerophospholipid metabolism","00564","kegg","GPD1"
"Glycerophospholipid metabolism","00564","kegg","PLD3"
"Glycerophospholipid metabolism","00564","kegg","PLA2G2D"
"Glycerophospholipid metabolism","00564","kegg","DGKE"
"Glycerophospholipid metabolism","00564","kegg","PLD2"
"Glycerophospholipid metabolism","00564","kegg","GNPAT"
"Glycerophospholipid metabolism","00564","kegg","PEMT"
"Glycerophospholipid metabolism","00564","kegg","PPAP2A"
"Glycerophospholipid metabolism","00564","kegg","PLA2G12A"
"Glycerophospholipid metabolism","00564","kegg","CRLS1"
"Glycerophospholipid metabolism","00564","kegg","PTDSS2"
"Glycerophospholipid metabolism","00564","kegg","LPGAT1"
"Glycerophospholipid metabolism","00564","kegg","LPIN2"
"Glycerophospholipid metabolism","00564","kegg","DGKA"
"Glycerophospholipid metabolism","00564","kegg","MBOAT7"
"Glycerophospholipid metabolism","00564","kegg","CHAT"
"Glycerophospholipid metabolism","00564","kegg","PLA2G2F"
"Glycerophospholipid metabolism","00564","kegg","PNMT"
"Glycerophospholipid metabolism","00564","kegg","PLA2G4A"
"Glycerophospholipid metabolism","00564","kegg","PGS1"
"Leukocyte transendothelial migration","04670","kegg","F11R"
"Leukocyte transendothelial migration","04670","kegg","MAPK14"
"Leukocyte transendothelial migration","04670","kegg","CLDN7"
"Leukocyte transendothelial migration","04670","kegg","ACTN4"
"Leukocyte transendothelial migration","04670","kegg","PRKCB"
"Leukocyte transendothelial migration","04670","kegg","CLDN15"
"Leukocyte transendothelial migration","04670","kegg","GNAI2"
"Leukocyte transendothelial migration","04670","kegg","ACTG1"
"Leukocyte transendothelial migration","04670","kegg","ROCK1"
"Leukocyte transendothelial migration","04670","kegg","LAP3"
"Leukocyte transendothelial migration","04670","kegg","NCF2"
"Leukocyte transendothelial migration","04670","kegg","CDC42"
"Leukocyte transendothelial migration","04670","kegg","PLCG2"
"Leukocyte transendothelial migration","04670","kegg","MYL5"
"Leukocyte transendothelial migration","04670","kegg","ITGAL"
"Leukocyte transendothelial migration","04670","kegg","MMP9"
"Leukocyte transendothelial migration","04670","kegg","OCLN"
"Leukocyte transendothelial migration","04670","kegg","CLDN3"
"Leukocyte transendothelial migration","04670","kegg","PRKCA"
"Leukocyte transendothelial migration","04670","kegg","VCL"
"Leukocyte transendothelial migration","04670","kegg","RAPGEF3"
"Leukocyte transendothelial migration","04670","kegg","CLDN16"
"Leukocyte transendothelial migration","04670","kegg","CDH5"
"Leukocyte transendothelial migration","04670","kegg","CTNNB1"
"Leukocyte transendothelial migration","04670","kegg","CYBB"
"Leukocyte transendothelial migration","04670","kegg","MYL7"
"Leukocyte transendothelial migration","04670","kegg","CLDN5"
"Leukocyte transendothelial migration","04670","kegg","RAC1"
"Leukocyte transendothelial migration","04670","kegg","CLDN4"
"Leukocyte transendothelial migration","04670","kegg","PTPN11"
"Leukocyte transendothelial migration","04670","kegg","MAPK12"
"Leukocyte transendothelial migration","04670","kegg","RAC2"
"Leukocyte transendothelial migration","04670","kegg","MSN"
"Leukocyte transendothelial migration","04670","kegg","PECAM1"
"Leukocyte transendothelial migration","04670","kegg","PIK3R2"
"Leukocyte transendothelial migration","04670","kegg","CLDN8"
"Leukocyte transendothelial migration","04670","kegg","ACTN1"
"Leukocyte transendothelial migration","04670","kegg","ITGB2"
"Leukocyte transendothelial migration","04670","kegg","RAP1B"
"Leukocyte transendothelial migration","04670","kegg","CTNNA1"
"Leukocyte transendothelial migration","04670","kegg","cAMP"
"Leukocyte transendothelial migration","04670","kegg","CYBA"
"Leukocyte transendothelial migration","04670","kegg","PTK2"
"Leukocyte transendothelial migration","04670","kegg","VASP"
"Leukocyte transendothelial migration","04670","kegg","PIK3CA"
"Leukocyte transendothelial migration","04670","kegg","THY1"
"Leukocyte transendothelial migration","04670","kegg","PIK3R1"
"Leukocyte transendothelial migration","04670","kegg","MYL2"
"Leukocyte transendothelial migration","04670","kegg","ITGAM"
"Leukocyte transendothelial migration","04670","kegg","PXN"
"Leukocyte transendothelial migration","04670","kegg","JAM3"
"Leukocyte transendothelial migration","04670","kegg","PRKCG"
"Leukocyte transendothelial migration","04670","kegg","CTNND1"
"Leukocyte transendothelial migration","04670","kegg","MYL12A"
"Leukocyte transendothelial migration","04670","kegg","ARHGAP5"
"Leukocyte transendothelial migration","04670","kegg","CTNNA2"
"Leukocyte transendothelial migration","04670","kegg","RAPGEF4"
"Leukocyte transendothelial migration","04670","kegg","VCAM1"
"Leukocyte transendothelial migration","04670","kegg","MYL9"
"Leukocyte transendothelial migration","04670","kegg","CLDN19"
"Leukocyte transendothelial migration","04670","kegg","RAP1A"
"Leukocyte transendothelial migration","04670","kegg","NCF4"
"Leukocyte transendothelial migration","04670","kegg","PIK3CB"
"Leukocyte transendothelial migration","04670","kegg","PIK3R3"
"Leukocyte transendothelial migration","04670","kegg","MYL12B"
"Leukocyte transendothelial migration","04670","kegg","PRKACA"
"Leukocyte transendothelial migration","04670","kegg","ITGA4"
"Leukocyte transendothelial migration","04670","kegg","ROCK2"
"Leukocyte transendothelial migration","04670","kegg","RHOA"
"Leukocyte transendothelial migration","04670","kegg","GNAI1"
"Leukocyte transendothelial migration","04670","kegg","ICAM1"
"Leukocyte transendothelial migration","04670","kegg","MYL10"
"Leukocyte transendothelial migration","04670","kegg","MYLPF"
"Leukocyte transendothelial migration","04670","kegg","SIPA1"
"Leukocyte transendothelial migration","04670","kegg","ITGB1"
"Leukocyte transendothelial migration","04670","kegg","CXCR4"
"Leukocyte transendothelial migration","04670","kegg","EZR"
"Leukocyte transendothelial migration","04670","kegg","CLDN18"
"Leukocyte transendothelial migration","04670","kegg","NCF1"
"Leukocyte transendothelial migration","04670","kegg","MLLT4"
"Leukocyte transendothelial migration","04670","kegg","CLDN1"
"Leukocyte transendothelial migration","04670","kegg","ESAM"
"Leukocyte transendothelial migration","04670","kegg","CLDN9"
"Leukocyte transendothelial migration","04670","kegg","GRLF1"
"Leukocyte transendothelial migration","04670","kegg","JAM2"
"Leukocyte transendothelial migration","04670","kegg","BCAR1"
"Leukocyte transendothelial migration","04670","kegg","PIK3CD"
