"source_id","metabolites","ontology"
"chebi:67021","Cer(d18:0/22:0)","Blood"
"pubchem:5283575","Cer(d18:0/22:0)","Blood"
"chebi:27637","3,4-Dihydroxymandelic acid","Blood"
"hmdb:HMDB0087576","CL(i-12:0/i-15:0/i-15:0/i-13:0","Blood"
"hmdb:HMDB0092105","CL(i-14:0/i-15:0/a-21:0/i-19:0","Blood"
"hmdb:HMDB0086242","CL(i-12:0/i-12:0/a-15:0/a-25:0","Blood"
"hmdb:HMDB0078263","CL(i-13:0/a-15:0/i-19:0/i-21:0","Blood"
"hmdb:HMDB0078081","CL(i-13:0/i-15:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0088675","CL(i-12:0/a-21:0/i-19:0/a-25:0","Blood"
"hmdb:HMDB0087406","CL(i-12:0/i-14:0/i-24:0/i-22:0","Blood"
"pubchem:9576239","Desacetylcefotaxime","Blood"
"CAS:66340-28-1","Desacetylcefotaxime","Blood"
"chemspider:388313","D-Ribose 5-phosphate","Blood"
"chemspider:394959","NA","Blood"
"pubchem:5280701","15-KETE","Blood"
"wikidata:Q2354337","NA","Blood"
"chebi:58436","NA","Blood"
"CAS:8002-43-5","Phosphatidylserine","Blood"
"CAS:13682-92-3","Dihydroxyaluminium","Blood"
"chebi:9408","NA","Blood"
"kegg:C05122","Taurocholic acid","Blood"
"hmdb:HMDB0073816","CL(i-13:0/i-22:0/i-15:0/i-16:0","Blood"
"hmdb:HMDB0079261","CL(i-13:0/i-16:0/i-22:0/a-17:0","Blood"
"hmdb:HMDB0078922","CL(a-13:0/i-16:0/i-15:0/a-25:0","Blood"
"CAS:2030-63-9","Clofazimine","Blood"
"hmdb:HMDB0038485","5-Pentacosyl-1,3-benzenediol","Blood"
"hmdb:HMDB0092593","CL(i-14:0/i-17:0/i-12:0/a-21:0","Blood"
"CAS:67-71-0","Dimethyl sulfone","Blood"
"kegg:C02078","Spectinomycin","Blood"
"hmdb:HMDB0075456","CL(i-13:0/a-25:0/i-21:0/i-20:0","Blood"
"hmdb:HMDB0085802","CL(a-13:0/i-14:0/a-25:0/i-24:0","Blood"
"hmdb:HMDB0075258","CL(a-13:0/a-25:0/a-17:0/a-25:0","Blood"
"hmdb:HMDB0085627","CL(i-13:0/i-14:0/i-21:0/i-12:0","Blood"
"hmdb:HMDB0061030","omega-hydroxyfinasteride","Blood"
"chemspider:26333246","Fondaparinux sodium","Blood"
"chemspider:13553","Nicotinamide ribotide","Blood"
"wikidata:Q21547155","NA","Blood"
"hmdb:HMDB0075889","CL(i-14:0/i-12:0/a-25:0/i-12:0","Blood"
"hmdb:HMDB0014715","Sulfamethizole","Blood"
"chemspider:78444","3-Hydroxymandelic acid","Blood"
"hmdb:HMDB0075215","CL(a-13:0/a-25:0/i-17:0/i-16:0","Blood"
"hmdb:HMDB0082648","CL(a-13:0/a-17:0/i-24:0/a-21:0","Blood"
"chemspider:813","DL-Dopa","Blood"
"chebi:1377","NA","Blood"
"kegg:C00532","L-Arabitol","Blood"
"CAS:149-91-7","Gallic acid","Blood"
"CAS:338-69-2","D-Alanine","Blood"
"chemspider:64234","D-Alanine","Blood"
"hmdb:HMDB0000038","Dihydrobiopterin","Blood"
"hmdb:HMDB0087216","CL(i-12:0/i-14:0/i-16:0/i-15:0","Blood"
"hmdb:HMDB0029147","N-gamma-Glutamylglutamine","Blood"
"pubchem:21122973","N-gamma-Glutamylglutamine","Blood"
"hmdb:HMDB0076532","CL(a-13:0/i-19:0/i-24:0/i-20:0","Blood"
"chemspider:24767506","PC(P-16:0/24:1(15Z))","Blood"
"pubchem:53480703","PC(P-16:0/24:1(15Z))","Blood"
"hmdb:HMDB0073186","CL(i-13:0/i-21:0/i-19:0/i-18:0","Blood"
"hmdb:HMDB0086327","CL(i-12:0/i-12:0/i-18:0/a-21:0","Blood"
"hmdb:HMDB0084895","CL(i-13:0/a-13:0/i-21:0/i-19:0","Blood"
"hmdb:HMDB0078366","CL(a-13:0/a-15:0/i-21:0/a-13:0","Blood"
"chebi:27747","Homo-L-arginine","Blood"
"kegg:C01924","Homo-L-arginine","Blood"
"hmdb:HMDB0079573","CL(i-13:0/i-17:0/i-14:0/i-13:0","Blood"
"chemspider:31006","Amoxicillin","Blood"
"hmdb:HMDB0076847","CL(i-13:0/i-20:0/a-17:0/i-15:0","Blood"
"chemspider:18011581","NA","Blood"
"chemspider:388319","N-Acetyl-D-glucosamine","Blood"
"CAS:58-22-0","Testosterone","Blood"
"chemspider:13628409","19-Oxotestosterone","Blood"
"chebi:17347","Testosterone","Blood"
"kegg:C16659","2-Ethylidene-1,5-dimethyl-3,3-","Blood"
"hmdb:HMDB0080874","CL(i-12:0/18:2(9Z,11Z)/i-21:0/","Blood"
"hmdb:HMDB0086976","CL(i-12:0/a-13:0/i-21:0/i-20:0","Blood"
"hmdb:HMDB0090527","CL(a-13:0/i-13:0/i-12:0/a-15:0","Blood"
"hmdb:HMDB0092473","CL(i-14:0/i-16:0/i-20:0/a-25:0","Blood"
"hmdb:HMDB0015214","Streptomycin","Blood"
"pubchem:19649","Streptomycin","Blood"
"pubchem:155656","Tolmetin glucuronide","Blood"
"hmdb:HMDB0086434","CL(i-12:0/i-12:0/i-24:0/i-18:0","Blood"
"hmdb:HMDB0089921","CL(i-13:0/i-12:0/a-13:0/i-16:0","Blood"
"hmdb:HMDB0073133","CL(a-13:0/i-21:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0078184","CL(i-13:0/i-15:0/i-18:0/i-22:0","Blood"
"hmdb:HMDB0076128","CL(i-13:0/i-19:0/i-15:0/i-21:0","Blood"
"kegg:C01933","L-Norleucine","Blood"
"hmdb:HMDB0084506","CL(i-13:0/a-13:0/i-17:0/i-24:0","Blood"
"hmdb:HMDB0086373","CL(i-12:0/i-12:0/a-21:0/i-13:0","Blood"
"chemspider:3712","Kynurenic acid","Blood"
"chebi:18344","Kynurenic acid","Blood"
"hmdb:HMDB0078596","CL(a-13:0/a-15:0/i-24:0/a-17:0","Blood"
"hmdb:HMDB0082269","CL(i-13:0/i-17:0/i-19:0/18:2(9","Blood"
"hmdb:HMDB0082466","CL(a-13:0/a-17:0/a-21:0/i-19:0","Blood"
"CAS:1189-37-3","Pristanic acid","Blood"
"hmdb:HMDB0000795","Pristanic acid","Blood"
"hmdb:HMDB0060744","3-Hydroxyvalproic acid CoA","Blood"
"hmdb:HMDB0073163","CL(i-13:0/a-21:0/i-19:0/i-14:0","Blood"
"hmdb:HMDB0082837","CL(i-13:0/18:2(9Z,11Z)/i-13:0/","Blood"
"hmdb:HMDB0014404","Sulfanilamide","Blood"
"chemspider:5142","Sulfanilamide","Blood"
"hmdb:HMDB0073746","CL(a-13:0/i-22:0/a-13:0/i-22:0","Blood"
"hmdb:HMDB0076671","CL(a-13:0/i-20:0/a-13:0/a-21:0","Blood"
"chemspider:24766012","DG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z","Blood"
"hmdb:HMDB0090421","CL(a-13:0/i-12:0/i-22:0/i-20:0","Blood"
"CAS:426-13-1","Fluorometholone","Blood"
"chebi:774551","Fluorometholone","Blood"
"hmdb:HMDB0074825","CL(a-13:0/i-24:0/a-21:0/i-24:0","Blood"
"hmdb:HMDB0085068","CL(i-13:0/a-13:0/i-24:0/a-21:0","Blood"
"hmdb:HMDB0090484","CL(i-13:0/i-12:0/a-25:0/a-17:0","Blood"
"hmdb:HMDB0081255","CL(i-12:0/i-19:0/i-21:0/i-13:0","Blood"
"hmdb:HMDB0087267","CL(i-12:0/i-14:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0091564","CL(i-14:0/i-14:0/i-24:0/a-15:0","Blood"
"CAS:156-74-1","Decamethonium","Blood"
"hmdb:HMDB0087195","CL(i-12:0/i-14:0/i-15:0/i-18:0","Blood"
"hmdb:HMDB0090026","CL(i-13:0/i-12:0/i-15:0/i-16:0","Blood"
"hmdb:HMDB0089714","CL(i-12:0/a-25:0/i-18:0/i-17:0","Blood"
"chemspider:97753","1,9-Dimethyluric acid","Blood"
"hmdb:HMDB0038302","Apigenin 7-[feruloyl-(->2)-[gl","Blood"
"hmdb:HMDB0081469","CL(i-12:0/i-20:0/i-17:0/i-12:0","Blood"
"chebi:28462","Ajmaline","Blood"
"CAS:4360-12-7","Ajmaline","Blood"
"hmdb:HMDB0074334","CL(i-13:0/i-24:0/i-13:0/i-13:0","Blood"
"hmdb:HMDB0076251","CL(a-13:0/i-19:0/i-17:0/i-24:0","Blood"
"hmdb:HMDB0091480","CL(i-14:0/i-14:0/i-19:0/i-19:0","Blood"
"CAS:544-64-9","Myristoleic acid","Blood"
"pubchem:2789","Clobazam","Blood"
"hmdb:HMDB0000167","L-Threonine","Blood"
"kegg:C12864","Tamibarotene","Blood"
"hmdb:HMDB0080575","CL(i-12:0/18:2(9Z,11Z)/i-15:0/","Blood"
"hmdb:HMDB0002044","8-Hydroxyguanosine","Blood"
"hmdb:HMDB0079058","CL(a-13:0/i-16:0/18:2(9Z,11Z)/","Blood"
"wikidata:Q290828","NA","Blood"
"chemspider:996","NA","Blood"
"hmdb:HMDB0091365","CL(i-14:0/i-14:0/a-15:0/18:2(9","Blood"
"chebi:9481","Tetrahydrocorticosterone","Blood"
"LIPIDMAPS:LMST02030100","Tetrahydrocorticosterone","Blood"
"kegg:C05476","Tetrahydrocorticosterone","Blood"
"hmdb:HMDB0072898","CL(i-13:0/i-21:0/a-17:0/i-15:0","Blood"
"hmdb:HMDB0079832","CL(i-12:0/a-17:0/i-13:0/a-25:0","Blood"
"chemspider:24768259","TG(18:3(9Z,12Z,15Z)/18:0/18:3(","Blood"
"kegg:C16619","6-Thioguanosine monophosphate","Blood"
"chebi:80613","6-Thioguanosinemonophosphate","Blood"
"hmdb:HMDB0081763","CL(i-12:0/i-21:0/a-13:0/i-22:0","Blood"
"CAS:144-14-9","Anileridine","Blood"
"hmdb:HMDB0080850","CL(i-12:0/18:2(9Z,11Z)/i-21:0/","Blood"
"hmdb:HMDB0077566","CL(a-13:0/a-21:0/a-15:0/a-17:0","Blood"
"hmdb:HMDB0080249","CL(i-12:0/a-17:0/a-21:0/a-21:0","Blood"
"hmdb:HMDB0082779","CL(i-13:0/i-18:0/i-12:0/i-19:0","Blood"
"hmdb:HMDB0014839","Amprenavir","Blood"
"LIPIDMAPS:LMFA01030178","7,10,13,16-Docosatetraenoicaci","Blood"
"CAS:116-38-1","Edrophonium","Blood"
"kegg:C06976","Edrophonium","Blood"
"hmdb:HMDB0080969","CL(i-12:0/18:2(9Z,11Z)/i-24:0/","Blood"
"chemspider:11624","3-Hydroxyphenylacetic acid","Blood"
"hmdb:HMDB0079677","CL(a-13:0/a-17:0/i-15:0/i-15:0","Blood"
"hmdb:HMDB0083764","CL(a-13:0/18:2(9Z,11Z)/a-21:0/","Blood"
"hmdb:HMDB0078139","CL(a-13:0/i-15:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0078961","CL(i-13:0/i-16:0/a-17:0/i-12:0","Blood"
"hmdb:HMDB0000232","Quinolinic acid","Blood"
"LIPIDMAPS:LMFA01010022","Docosanoicacid;","Blood"
"hmdb:HMDB0074066","CL(i-13:0/i-22:0/i-19:0/i-20:0","Blood"
"hmdb:HMDB0075169","CL(i-13:0/a-25:0/i-16:0/a-17:0","Blood"
"hmdb:HMDB0090106","CL(i-13:0/i-12:0/i-16:0/i-24:0","Blood"
"hmdb:HMDB0075564","CL(a-13:0/a-25:0/a-25:0/i-17:0","Blood"
"hmdb:HMDB0088388","CL(i-12:0/i-16:0/a-25:0/i-19:0","Blood"
"CAS:7488-99-5","Alpha-Carotene","Blood"
"hmdb:HMDB0000657","Copper","Blood"
"hmdb:HMDB0086751","CL(i-12:0/a-13:0/a-17:0/18:2(9","Blood"
"hmdb:HMDB0090550","CL(a-13:0/i-13:0/i-12:0/i-19:0","Blood"
"hmdb:HMDB0089387","CL(i-12:0/i-24:0/i-18:0/i-16:0","Blood"
"hmdb:HMDB0087635","CL(i-12:0/i-15:0/i-15:0/i-24:0","Blood"
"hmdb:HMDB0088004","CL(i-12:0/a-15:0/i-24:0/a-13:0","Blood"
"hmdb:HMDB0074107","CL(a-13:0/i-22:0/i-20:0/a-21:0","Blood"
"hmdb:HMDB0061136","di-Hydroxymelatonin","Blood"
"hmdb:HMDB0074018","CL(i-13:0/i-22:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0080758","CL(i-12:0/18:2(9Z,11Z)/i-18:0/","Blood"
"hmdb:HMDB0078306","CL(i-13:0/a-15:0/i-20:0/a-17:0","Blood"
"hmdb:HMDB0079098","CL(i-13:0/i-16:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0015303","Kanamycin","Blood"
"CAS:59-01-8","KanamycinA","Blood"
"hmdb:HMDB0083808","CL(i-13:0/18:2(9Z,11Z)/i-21:0/","Blood"
"CAS:28981-97-7","Alprazolam","Blood"
"hmdb:HMDB0089284","CL(i-12:0/i-24:0/i-14:0/i-24:0","Blood"
"hmdb:HMDB0082195","CL(a-13:0/i-17:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0090256","CL(a-13:0/i-12:0/i-19:0/i-13:0","Blood"
"chebi:26078","Phosphoric acid","Blood"
"pubchem:1004","Phosphoric acid","Blood"
"hmdb:HMDB0015627","Droxidopa","Blood"
"hmdb:HMDB0087675","CL(i-12:0/i-15:0/i-16:0/i-24:0","Blood"
"hmdb:HMDB0085070","CL(a-13:0/a-13:0/i-24:0/i-21:0","Blood"
"chemspider:4472408","12-HETE","Blood"
"pubchem:729","D-Glyceraldehyde 3-phosphate","Blood"
"chemspider:709","D-Glyceraldehyde 3-phosphate","Blood"
"hmdb:HMDB0080803","CL(i-12:0/i-18:0/i-19:0/a-25:0","Blood"
"CAS:100-02-7","4-Nitrophenol","Blood"
"pubchem:104729","Cobalt","Blood"
"hmdb:HMDB0077770","CL(i-13:0/i-15:0/a-15:0/a-17:0","Blood"
"hmdb:HMDB0084187","CL(i-13:0/a-13:0/i-15:0/i-14:0","Blood"
"hmdb:HMDB0089879","CL(a-13:0/i-12:0/i-12:0/18:2(9","Blood"
"chemspider:553182","Glycosides","Blood"
"hmdb:HMDB0079908","CL(i-12:0/i-17:0/i-15:0/18:2(9","Blood"
"hmdb:HMDB0091358","CL(i-14:0/i-14:0/i-15:0/i-17:0","Blood"
"hmdb:HMDB0090340","CL(a-13:0/i-12:0/i-21:0/i-14:0","Blood"
"hmdb:HMDB0076070","CL(a-13:0/i-19:0/i-14:0/a-21:0","Blood"
"hmdb:HMDB0091001","CL(i-14:0/a-13:0/i-18:0/i-20:0","Blood"
"hmdb:HMDB0085123","CL(a-13:0/i-13:0/a-25:0/a-17:0","Blood"
"pubchem:545588","TG(18:0/14:0/18:0)","Blood"
"hmdb:HMDB0085235","CL(i-13:0/i-14:0/a-13:0/i-18:0","Blood"
"hmdb:HMDB0086511","CL(i-12:0/a-13:0/i-13:0/i-14:0","Blood"
"hmdb:HMDB0083065","CL(a-13:0/18:2(9Z,11Z)/i-15:0/","Blood"
"hmdb:HMDB0085017","CL(a-13:0/a-13:0/i-24:0/i-12:0","Blood"
"hmdb:HMDB0011771","Cer(d18:0/26:0)","Blood"
"hmdb:HMDB0091556","CL(i-14:0/i-14:0/i-22:0/i-22:0","Blood"
"chemspider:643318","Isoferulic acid","Blood"
"hmdb:HMDB0010442","TG(18:1(11Z)/16:1(9Z)/18:1(11Z","Blood"
"hmdb:HMDB0088941","CL(i-12:0/i-22:0/i-13:0/i-24:0","Blood"
"hmdb:HMDB0082375","CL(i-13:0/i-17:0/i-20:0/a-25:0","Blood"
"chemspider:24767490","PC(P-16:0/20:0)","Blood"
"pubchem:941361","Flunarizine","Blood"
"chemspider:558480","L-3-Phenyllactic acid","Blood"
"chebi:775133","Temsirolimus","Blood"
"hmdb:HMDB0015632","Temsirolimus","Blood"
"chebi:3181","Bromocriptine","Blood"
"hmdb:HMDB0015553","Aceprometazine","Blood"
"CAS:13461-01-3","Aceprometazine","Blood"
"chebi:17685","3-Hydroxyquinine","Blood"
"hmdb:HMDB0082971","CL(i-13:0/18:2(9Z,11Z)/i-14:0/","Blood"
"kegg:C05443","Cholecalciferol","Blood"
"wikidata:Q139347","NA","Blood"
"chemspider:9058792","Vitamin D3","Blood"
"hmdb:HMDB0014326","Flunisolide","Blood"
"hmdb:HMDB0089054","CL(i-12:0/i-22:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0086975","CL(i-12:0/a-13:0/a-21:0/i-20:0","Blood"
"hmdb:HMDB0080875","CL(i-12:0/i-18:0/i-21:0/a-17:0","Blood"
"hmdb:HMDB0092708","CL(i-14:0/i-17:0/i-15:0/i-12:0","Blood"
"pubchem:53477964","DG(14:0/22:1(13Z)/0:0)","Blood"
"pubchem:10413","4-Hydroxybutyric acid","Blood"
"hmdb:HMDB0090849","CL(i-14:0/a-13:0/i-16:0/i-14:0","Blood"
"chemspider:388301","S-Adenosylhomocysteine","Blood"
"hmdb:HMDB0082566","CL(a-13:0/i-17:0/i-22:0/i-19:0","Blood"
"chemspider:17216369","Calcitroic acid ","Blood"
"pubchem:5312518","Paullinic acid","Blood"
"hmdb:HMDB0090968","CL(i-14:0/i-13:0/i-18:0/i-15:0","Blood"
"hmdb:HMDB0031225","1,2-Ethanediamine","Blood"
"hmdb:HMDB0090360","CL(a-13:0/i-12:0/i-21:0/a-17:0","Blood"
"hmdb:HMDB0078378","CL(a-13:0/i-15:0/i-21:0/i-14:0","Blood"
"CAS:37350-58-6","Metoprolol","Blood"
"chebi:59692","Cycrimine","Blood"
"chemspider:2808","Cycrimine","Blood"
"hmdb:HMDB0085851","CL(a-13:0/a-15:0/i-12:0/i-19:0","Blood"
"CAS:100299-08-9","Pemirolast","Blood"
"hmdb:HMDB0090797","CL(i-14:0/a-13:0/i-15:0/i-16:0","Blood"
"hmdb:HMDB0080365","CL(i-12:0/a-17:0/a-25:0/a-21:0","Blood"
"hmdb:HMDB0000866","N-Acetyl-L-tyrosine","Blood"
"chebi:110273","2-Piperidinone","Blood"
"pubchem:124886","Glutathione","Blood"
"chebi:17846","Naringenin","Blood"
"hmdb:HMDB0074455","CL(i-13:0/i-24:0/a-15:0/i-15:0","Blood"
"hmdb:HMDB0015698","Cinitapride","Blood"
"hmdb:HMDB0090047","CL(a-13:0/i-12:0/a-15:0/i-19:0","Blood"
"hmdb:HMDB0085011","CL(i-13:0/a-13:0/i-22:0/i-24:0","Blood"
"chemspider:4445407","Travoprost","Blood"
"hmdb:HMDB0092848","CL(i-14:0/a-17:0/i-17:0/i-16:0","Blood"
"hmdb:HMDB0092695","CL(i-14:0/a-17:0/i-14:0/i-19:0","Blood"
"hmdb:HMDB0073356","CL(a-13:0/a-21:0/i-21:0/a-17:0","Blood"
"hmdb:HMDB0091720","CL(i-14:0/i-15:0/i-14:0/18:2(9","Blood"
"kegg:C08071","Naftifine","Blood"
"pubchem:33478","Pivampicillin","Blood"
"chebi:8255","Pivampicillin","Blood"
"chebi:4052","NA","Blood"
"pubchem:5281116","Erucic acid","Blood"
"hmdb:HMDB0002068","Erucic acid","Blood"
"hmdb:HMDB0082585","CL(a-13:0/a-17:0/i-22:0/i-24:0","Blood"
"hmdb:HMDB0085591","CL(i-13:0/i-14:0/i-20:0/i-12:0","Blood"
"hmdb:HMDB0090767","CL(i-14:0/i-13:0/i-14:0/i-24:0","Blood"
"hmdb:HMDB0015556","Phenindamine","Blood"
"hmdb:HMDB0088743","CL(i-12:0/a-21:0/a-21:0/a-17:0","Blood"
"hmdb:HMDB0010423","TG(16:1(9Z)/16:0/18:1(11Z))","Blood"
"CAS:481-29-8","Epiandrosterone","Blood"
"hmdb:HMDB0000365","Epiandrosterone","Blood"
"chemspider:4447641","Nabilone","Blood"
"hmdb:HMDB0077944","CL(i-13:0/i-15:0/i-17:0/i-14:0","Blood"
"hmdb:HMDB0092277","CL(i-14:0/i-16:0/i-13:0/i-18:0","Blood"
"chebi:50662","Marimastat","Blood"
"CAS:154039-60-8","Marimastat","Blood"
"hmdb:HMDB0014924","Marimastat","Blood"
"hmdb:HMDB0075246","CL(i-13:0/a-25:0/a-17:0/a-21:0","Blood"
"pubchem:29936","Fe3+","Blood"
"hmdb:HMDB0092492","CL(i-14:0/i-16:0/i-21:0/18:2(9","Blood"
"chemspider:24766397","DG(22:5(7Z,10Z,13Z,16Z,19Z)/16","Blood"
"hmdb:HMDB0007599","DG(22:0/18:4(6Z,9Z,12Z,15Z)/0:","Blood"
"hmdb:HMDB0089695","CL(i-12:0/a-25:0/i-17:0/i-24:0","Blood"
"hmdb:HMDB0077446","CL(a-13:0/a-21:0/i-14:0/a-13:0","Blood"
"hmdb:HMDB0092429","CL(i-14:0/i-16:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0080412","CL(i-12:0/i-18:0/a-13:0/i-12:0","Blood"
"CAS:299184-67-1","Quillaic acid 3-[galactosyl-(1","Blood"
"wikidata:Q27136940","NA","Blood"
"pubchem:69726","1-Methyluric acid","Blood"
"hmdb:HMDB0075916","CL(a-13:0/i-18:0/a-25:0/i-21:0","Blood"
"hmdb:HMDB0092122","CL(i-14:0/a-15:0/a-21:0/i-22:0","Blood"
"hmdb:HMDB0078298","CL(a-13:0/a-15:0/i-20:0/a-15:0","Blood"
"hmdb:HMDB0087309","CL(i-12:0/i-14:0/i-19:0/i-17:0","Blood"
"hmdb:HMDB0084105","CL(a-13:0/i-13:0/i-14:0/i-15:0","Blood"
"CAS:944-73-0","1,3-Dimethyluric acid","Blood"
"chebi:354983","Antrafenine","Blood"
"chemspider:110306","7a-Hydroxy-cholestene-3-one","Blood"
"hmdb:HMDB0092180","CL(i-14:0/i-15:0/i-24:0/i-16:0","Blood"
"pubchem:5329","Sulfamethoxazole","Blood"
"kegg:C07315","Sulfamethoxazole","Blood"
"chebi:9332","Sulfamethoxazole","Blood"
"hmdb:HMDB0074114","CL(i-13:0/i-22:0/i-21:0/i-12:0","Blood"
"hmdb:HMDB0079791","CL(i-12:0/a-17:0/i-13:0/i-16:0","Blood"
"hmdb:HMDB0085681","CL(i-13:0/i-14:0/a-21:0/i-21:0","Blood"
"hmdb:HMDB0090412","CL(i-13:0/i-12:0/i-22:0/a-17:0","Blood"
"chemspider:9616","DL-Homocystine","Blood"
"hmdb:HMDB0000676","L-Homocystine","Blood"
"pubchem:10010","DL-Homocystine","Blood"
"hmdb:HMDB0079552","CL(i-13:0/i-17:0/i-13:0/i-24:0","Blood"
"kegg:C05942","Pyrrole-2-carboxylic acid","Blood"
"kegg:C07765","Methyclothiazide","Blood"
"kegg:C13637","4-Ethylphenol","Blood"
"hmdb:HMDB0087752","CL(i-12:0/i-15:0/i-18:0/i-12:0","Blood"
"hmdb:HMDB0078483","CL(i-13:0/a-15:0/a-21:0/i-24:0","Blood"
"hmdb:HMDB0091978","CL(i-14:0/i-15:0/i-18:0/i-22:0","Blood"
"hmdb:HMDB0081913","CL(i-13:0/i-17:0/i-16:0/i-18:0","Blood"
"hmdb:HMDB0082691","CL(i-13:0/a-17:0/a-25:0/i-16:0","Blood"
"hmdb:HMDB0091158","CL(i-14:0/i-13:0/a-21:0/i-24:0","Blood"
"hmdb:HMDB0092584","CL(i-14:0/i-17:0/i-12:0/i-18:0","Blood"
"kegg:C06313","Biopterin","Blood"
"hmdb:HMDB0072909","CL(i-13:0/i-21:0/i-17:0/i-16:0","Blood"
"hmdb:HMDB0077331","CL(a-13:0/i-21:0/a-13:0/i-15:0","Blood"
"LIPIDMAPS:LMST01010017","Lanosterol;","Blood"
"pubchem:9543787","DG(18:0/20:5(5Z,8Z,11Z,14Z,17Z","Blood"
"hmdb:HMDB0083523","CL(a-13:0/i-18:0/i-18:0/a-25:0","Blood"
"hmdb:HMDB0081895","CL(a-13:0/a-17:0/i-16:0/a-15:0","Blood"
"hmdb:HMDB0080571","CL(i-12:0/i-18:0/a-15:0/i-21:0","Blood"
"chebi:16995","Oxalic acid","Blood"
"hmdb:HMDB0074969","CL(i-13:0/a-25:0/i-12:0/i-21:0","Blood"
"hmdb:HMDB0090600","CL(a-13:0/a-13:0/a-13:0/i-14:0","Blood"
"chemspider:4514248","Aluminium","Blood"
"CAS:7429-90-5","Aluminum","Blood"
"hmdb:HMDB0077106","CL(i-13:0/i-20:0/a-21:0/i-22:0","Blood"
"hmdb:HMDB0015162","Methoxyflurane","Blood"
"hmdb:HMDB0085015","CL(a-13:0/i-13:0/i-22:0/a-25:0","Blood"
"pubchem:52926688","PG(18:3(9Z,12Z,15Z)/22:4(7Z,10","Blood"
"chemspider:24768185","PG(18:3(9Z,12Z,15Z)/22:4(7Z,10","Blood"
"hmdb:HMDB0010686","PG(18:3(9Z,12Z,15Z)/22:4(7Z,10","Blood"
"hmdb:HMDB0083960","CL(a-13:0/18:2(9Z,11Z)/a-25:0/","Blood"
"wikidata:Q4689278","NA","Blood"
"chebi:17924","Sorbitol","Blood"
"CAS:50-70-4","Sorbitol","Blood"
"hmdb:HMDB0076380","CL(a-13:0/i-19:0/i-20:0/a-17:0","Blood"
"hmdb:HMDB0090492","CL(a-13:0/i-12:0/a-25:0/i-20:0","Blood"
"chebi:15377","Water","Blood"
"hmdb:HMDB0088992","CL(i-12:0/i-22:0/i-15:0/a-21:0","Blood"
"hmdb:HMDB0092136","CL(i-14:0/a-15:0/i-22:0/i-13:0","Blood"
"hmdb:HMDB0091516","CL(i-14:0/i-14:0/i-21:0/a-15:0","Blood"
"CAS:15500-66-0","Pancuronium","Blood"
"chemspider:9166684","D-Maltose","Blood"
"wikidata:Q26914016","NA","Blood"
"hmdb:HMDB0077600","CL(a-13:0/i-21:0/a-15:0/i-19:0","Blood"
"hmdb:HMDB0078584","CL(a-13:0/a-15:0/i-24:0/a-15:0","Blood"
"hmdb:HMDB0091370","CL(i-14:0/i-14:0/i-15:0/i-21:0","Blood"
"kegg:C00193","Benzaldehyde","Blood"
"chebi:4024","Cyclopentolate","Blood"
"kegg:C06932","Cyclopentolate","Blood"
"hmdb:HMDB0079490","CL(i-13:0/i-17:0/a-13:0/a-17:0","Blood"
"kegg:C01042","N-Acetyl-L-aspartic acid","Blood"
"hmdb:HMDB0078278","CL(i-13:0/i-15:0/i-20:0/i-12:0","Blood"
"hmdb:HMDB0079477","CL(a-13:0/i-17:0/i-13:0/i-16:0","Blood"
"chemspider:4446685","Cer(d18:0/16:0)","Blood"
"chebi:67042","Cer(d18:0/16:0)","Blood"
"hmdb:HMDB0011760","Cer(d18:0/16:0)","Blood"
"hmdb:HMDB0088716","CL(i-12:0/a-21:0/i-21:0/a-13:0","Blood"
"hmdb:HMDB0082603","CL(a-13:0/i-17:0/i-24:0/a-13:0","Blood"
"hmdb:HMDB0088979","CL(i-12:0/i-22:0/a-15:0/a-17:0","Blood"
"hmdb:HMDB0079488","CL(a-13:0/i-17:0/i-13:0/i-17:0","Blood"
"hmdb:HMDB0090480","CL(a-13:0/i-12:0/a-25:0/i-16:0","Blood"
"chemspider:456","Aminoadipic acid","Blood"
"chebi:37023","L-2-Aminoadipate;","Blood"
"hmdb:HMDB0076258","CL(a-13:0/i-19:0/i-18:0/i-12:0","Blood"
"CAS:249296-44-4","Varenicline","Blood"
"chebi:84500","Varenicline","Blood"
"pubchem:5310966","Varenicline","Blood"
"kegg:C07881","Dyclonine","Blood"
"hmdb:HMDB0077327","CL(a-13:0/a-21:0/a-13:0/a-15:0","Blood"
"kegg:C07714","Isosorbide Mononitrate","Blood"
"hmdb:HMDB0089720","CL(i-12:0/a-25:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0083623","CL(a-13:0/i-18:0/i-20:0/i-16:0","Blood"
"pubchem:5280749","Leukotriene E4","Blood"
