"","pathwayName","sourceId","type","metabolite"
"97354","Prolactin signaling pathway","04917","kegg","PIK3R3"
"97355","Prolactin signaling pathway","04917","kegg","NRAS"
"97356","Prolactin signaling pathway","04917","kegg","RELA"
"97357","Prolactin signaling pathway","04917","kegg","NFKB1"
"97358","Prolactin signaling pathway","04917","kegg","ESR1"
"97359","Prolactin signaling pathway","04917","kegg","MAP2K1"
"97360","Prolactin signaling pathway","04917","kegg","AKT3"
"97361","Prolactin signaling pathway","04917","kegg","SRC"
"97362","Prolactin signaling pathway","04917","kegg","PIK3R2"
"97363","Prolactin signaling pathway","04917","kegg","GSK3B"
"97364","Prolactin signaling pathway","04917","kegg","STAT3"
"97365","Prolactin signaling pathway","04917","kegg","KRAS"
"97366","Prolactin signaling pathway","04917","kegg","JAK2"
"97367","Prolactin signaling pathway","04917","kegg","SHC1"
"97368","Prolactin signaling pathway","04917","kegg","LHCGR"
"97369","Prolactin signaling pathway","04917","kegg","SOS1"
"97370","Prolactin signaling pathway","04917","kegg","SHC3"
"97371","Prolactin signaling pathway","04917","kegg","STAT1"
"97372","Prolactin signaling pathway","04917","kegg","GRB2"
"97373","Prolactin signaling pathway","04917","kegg","PIK3CB"
"97374","Prolactin signaling pathway","04917","kegg","TH"
"97375","Prolactin signaling pathway","04917","kegg","CCND1"
"97376","Prolactin signaling pathway","04917","kegg","MAPK11"
"97377","Prolactin signaling pathway","04917","kegg","MAPK12"
"97378","Prolactin signaling pathway","04917","kegg","SOS2"
"97379","Prolactin signaling pathway","04917","kegg","SOCS1"
"97380","Prolactin signaling pathway","04917","kegg","TNFRSF11A"
"97381","Prolactin signaling pathway","04917","kegg","MAP2K2"
"97382","Prolactin signaling pathway","04917","kegg","MAPK13"
"97383","Prolactin signaling pathway","04917","kegg","PIK3R1"
"97384","Prolactin signaling pathway","04917","kegg","FOS"
"97385","Prolactin signaling pathway","04917","kegg","GCK"
"97386","Prolactin signaling pathway","04917","kegg","IRF1"
"97387","Prolactin signaling pathway","04917","kegg","MAPK8"
"97388","Prolactin signaling pathway","04917","kegg","MAPK3"
"97389","Prolactin signaling pathway","04917","kegg","GALT"
"97390","Prolactin signaling pathway","04917","kegg","MAPK9"
"97391","Prolactin signaling pathway","04917","kegg","PRLR"
"97392","Prolactin signaling pathway","04917","kegg","PIK3CA"
"97393","Prolactin signaling pathway","04917","kegg","STAT5B"
"97394","Prolactin signaling pathway","04917","kegg","HRAS"
"97395","Prolactin signaling pathway","04917","kegg","PIK3CD"
"97396","Prolactin signaling pathway","04917","kegg","SHC2"
"97397","Prolactin signaling pathway","04917","kegg","STAT5A"
"97398","Prolactin signaling pathway","04917","kegg","MAPK10"
"97399","Prolactin signaling pathway","04917","kegg","SOCS3"
"97400","Prolactin signaling pathway","04917","kegg","AKT1"
"97401","Prolactin signaling pathway","04917","kegg","ESR2"
"97402","Prolactin signaling pathway","04917","kegg","AKT2"
"97403","Prolactin signaling pathway","04917","kegg","MAPK14"
"97404","Prolactin signaling pathway","04917","kegg","MAPK1"
"97405","Prolactin signaling pathway","04917","kegg","CCND2"
"97406","Prolactin signaling pathway","04917","kegg","RAF1"
"97407","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GRIA1"
"97408","Amyotrophic lateral sclerosis (ALS)","05014","kegg","MAP3K5"
"97409","Amyotrophic lateral sclerosis (ALS)","05014","kegg","RAB5A"
"97410","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GPX1"
"97411","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GRIA2"
"97412","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GRIN2B"
"97413","Amyotrophic lateral sclerosis (ALS)","05014","kegg","BID"
"97414","Amyotrophic lateral sclerosis (ALS)","05014","kegg","MAPK11"
"97415","Amyotrophic lateral sclerosis (ALS)","05014","kegg","MAPK13"
"97416","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GRIN2D"
"97417","Amyotrophic lateral sclerosis (ALS)","05014","kegg","PPP3CB"
"97418","Amyotrophic lateral sclerosis (ALS)","05014","kegg","BCL2L1"
"97419","Amyotrophic lateral sclerosis (ALS)","05014","kegg","NEFL"
"97420","Amyotrophic lateral sclerosis (ALS)","05014","kegg","CCS"
"97421","Amyotrophic lateral sclerosis (ALS)","05014","kegg","CASP12"
"97422","Amyotrophic lateral sclerosis (ALS)","05014","kegg","TNFRSF1A"
"97423","Amyotrophic lateral sclerosis (ALS)","05014","kegg","NEFH"
"97424","Amyotrophic lateral sclerosis (ALS)","05014","kegg","PPP3R2"
"97425","Amyotrophic lateral sclerosis (ALS)","05014","kegg","PPP3CC"
"97426","Amyotrophic lateral sclerosis (ALS)","05014","kegg","BCL2"
"97427","Amyotrophic lateral sclerosis (ALS)","05014","kegg","TNF"
"97428","Amyotrophic lateral sclerosis (ALS)","05014","kegg","SLC1A2"
"97429","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GRIN2A"
"97430","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GRIN1"
"97431","Amyotrophic lateral sclerosis (ALS)","05014","kegg","MAP2K3"
"97432","Amyotrophic lateral sclerosis (ALS)","05014","kegg","CASP3"
"97433","Amyotrophic lateral sclerosis (ALS)","05014","kegg","CASP1"
"97434","Amyotrophic lateral sclerosis (ALS)","05014","kegg","DAXX"
"97435","Amyotrophic lateral sclerosis (ALS)","05014","kegg","TP53"
"97436","Amyotrophic lateral sclerosis (ALS)","05014","kegg","NEFM"
"97437","Amyotrophic lateral sclerosis (ALS)","05014","kegg","BAD"
"97438","Amyotrophic lateral sclerosis (ALS)","05014","kegg","GRIN2C"
"97439","Amyotrophic lateral sclerosis (ALS)","05014","kegg","CYCS"
"97440","Amyotrophic lateral sclerosis (ALS)","05014","kegg","SOD1"
"97441","Amyotrophic lateral sclerosis (ALS)","05014","kegg","CASP9"
"97442","Amyotrophic lateral sclerosis (ALS)","05014","kegg","TNFRSF1B"
"97443","Amyotrophic lateral sclerosis (ALS)","05014","kegg","ALS2"
"97444","Amyotrophic lateral sclerosis (ALS)","05014","kegg","MAPK14"
"97445","Amyotrophic lateral sclerosis (ALS)","05014","kegg","MAPK12"
"97446","Amyotrophic lateral sclerosis (ALS)","05014","kegg","MAP2K6"
"97447","Amyotrophic lateral sclerosis (ALS)","05014","kegg","NOS1"
"97448","Amyotrophic lateral sclerosis (ALS)","05014","kegg","APAF1"
"97449","Amyotrophic lateral sclerosis (ALS)","05014","kegg","BAX"
"97450","Amyotrophic lateral sclerosis (ALS)","05014","kegg","RAC1"
"97451","Amyotrophic lateral sclerosis (ALS)","05014","kegg","CAT"
"97452","Amyotrophic lateral sclerosis (ALS)","05014","kegg","PPP3R1"
"97453","Amyotrophic lateral sclerosis (ALS)","05014","kegg","PRPH"
"97454","Amyotrophic lateral sclerosis (ALS)","05014","kegg","PPP3CA"
"97455","Regulation of lipolysis in adipocytes","04923","kegg","PIK3CA"
"97456","Regulation of lipolysis in adipocytes","04923","kegg","AKT1"
"97457","Regulation of lipolysis in adipocytes","04923","kegg","NPR1"
"97458","Regulation of lipolysis in adipocytes","04923","kegg","PIK3CB"
"97459","Regulation of lipolysis in adipocytes","04923","kegg","ADCY7"
"97460","Regulation of lipolysis in adipocytes","04923","kegg","PTGS1"
"97461","Regulation of lipolysis in adipocytes","04923","kegg","PRKACA"
"97462","Regulation of lipolysis in adipocytes","04923","kegg","PRKACB"
"97463","Regulation of lipolysis in adipocytes","04923","kegg","GNAI2"
"97464","Regulation of lipolysis in adipocytes","04923","kegg","ADORA1"
"97465","Regulation of lipolysis in adipocytes","04923","kegg","IRS2"
"97466","Regulation of lipolysis in adipocytes","04923","kegg","ADRB3"
"97467","Regulation of lipolysis in adipocytes","04923","kegg","AKT3"
"97468","Regulation of lipolysis in adipocytes","04923","kegg","ADCY9"
"97469","Regulation of lipolysis in adipocytes","04923","kegg","IRS1"
"97470","Regulation of lipolysis in adipocytes","04923","kegg","PLA2G16"
"97471","Regulation of lipolysis in adipocytes","04923","kegg","NPY1R"
"97472","Regulation of lipolysis in adipocytes","04923","kegg","PIK3R3"
"97473","Regulation of lipolysis in adipocytes","04923","kegg","ADCY8"
"97474","Regulation of lipolysis in adipocytes","04923","kegg","GNAS"
"97475","Regulation of lipolysis in adipocytes","04923","kegg","cAMP"
"97476","Regulation of lipolysis in adipocytes","04923","kegg","MGLL"
"97477","Regulation of lipolysis in adipocytes","04923","kegg","PIK3CD"
"97478","Regulation of lipolysis in adipocytes","04923","kegg","INSR"
"97479","Regulation of lipolysis in adipocytes","04923","kegg","GNAI1"
"97480","Regulation of lipolysis in adipocytes","04923","kegg","PTGS2"
"97481","Regulation of lipolysis in adipocytes","04923","kegg","ABHD5"
"97482","Regulation of lipolysis in adipocytes","04923","kegg","TSHR"
"97483","Regulation of lipolysis in adipocytes","04923","kegg","LIPE"
"97484","Regulation of lipolysis in adipocytes","04923","kegg","ADCY3"
"97485","Regulation of lipolysis in adipocytes","04923","kegg","PDE3B"
"97486","Regulation of lipolysis in adipocytes","04923","kegg","AKT2"
"97487","Regulation of lipolysis in adipocytes","04923","kegg","PLIN1"
"97488","Regulation of lipolysis in adipocytes","04923","kegg","PIK3R2"
"97489","Regulation of lipolysis in adipocytes","04923","kegg","ADCY1"
"97490","Regulation of lipolysis in adipocytes","04923","kegg","PIK3R1"
"97491","Regulation of lipolysis in adipocytes","04923","kegg","PTGER3"
"97492","Regulation of lipolysis in adipocytes","04923","kegg","ADCY6"
"97493","Regulation of lipolysis in adipocytes","04923","kegg","ADCY2"
"97494","Regulation of lipolysis in adipocytes","04923","kegg","PRKACG"
"97495","Regulation of lipolysis in adipocytes","04923","kegg","PRKG1"
"97496","Regulation of lipolysis in adipocytes","04923","kegg","PNPLA2"
"97497","Regulation of lipolysis in adipocytes","04923","kegg","ADCY4"
"97498","Regulation of lipolysis in adipocytes","04923","kegg","ADRB1"
"97499","Regulation of lipolysis in adipocytes","04923","kegg","ADCY5"
"97500","Regulation of lipolysis in adipocytes","04923","kegg","GNAI3"
"97501","Regulation of lipolysis in adipocytes","04923","kegg","ADRB2"
"97502","Alcoholism","05034","kegg","GRIN3B"
"97503","Alcoholism","05034","kegg","PPP1CC"
"97504","Alcoholism","05034","kegg","KRAS"
"97505","Alcoholism","05034","kegg","CALM3"
"97506","Alcoholism","05034","kegg","NRAS"
"97507","Alcoholism","05034","kegg","GNG12"
"97508","Alcoholism","05034","kegg","GRB2"
"97509","Alcoholism","05034","kegg","GNG10"
"97510","Alcoholism","05034","kegg","SOS1"
"97511","Alcoholism","05034","kegg","MAPK1"
"97512","Alcoholism","05034","kegg","CREB3L2"
"97513","Alcoholism","05034","kegg","GNG4"
"97514","Alcoholism","05034","kegg","GRIN2A"
"97515","Alcoholism","05034","kegg","NTRK2"
"97516","Alcoholism","05034","kegg","GNAI2"
"97517","Alcoholism","05034","kegg","DDC"
"97518","Alcoholism","05034","kegg","ATF4"
"97519","Alcoholism","05034","kegg","ADCY5"
"97520","Alcoholism","05034","kegg","HIST1H2AB"
"97521","Alcoholism","05034","kegg","GNG2"
"97522","Alcoholism","05034","kegg","CAMK4"
"97523","Alcoholism","05034","kegg","HIST2H2AB"
"97524","Alcoholism","05034","kegg","HIST2H2AA3"
"97525","Alcoholism","05034","kegg","GNG13"
"97526","Alcoholism","05034","kegg","HIST1H2BN"
"97527","Alcoholism","05034","kegg","MAPK3"
"97528","Alcoholism","05034","kegg","CALM2"
"97529","Alcoholism","05034","kegg","ADORA2A"
"97530","Alcoholism","05034","kegg","HDAC7"
"97531","Alcoholism","05034","kegg","SLC6A3"
"97532","Alcoholism","05034","kegg","HRAS"
"97533","Alcoholism","05034","kegg","DRD2"
"97534","Alcoholism","05034","kegg","GNAI1"
"97535","Alcoholism","05034","kegg","GNG7"
"97536","Alcoholism","05034","kegg","GNB3"
"97537","Alcoholism","05034","kegg","SLC29A1"
"97538","Alcoholism","05034","kegg","GNB2"
"97539","Alcoholism","05034","kegg","GNG8"
"97540","Alcoholism","05034","kegg","BRAF"
"97541","Alcoholism","05034","kegg","HDAC6"
"97542","Alcoholism","05034","kegg","HIST2H2AC"
"97543","Alcoholism","05034","kegg","DRD1"
"97544","Alcoholism","05034","kegg","GNAI3"
"97545","Alcoholism","05034","kegg","PPP1CB"
"97546","Alcoholism","05034","kegg","GNAO1"
"97548","Alcoholism","05034","kegg","SOS2"
"97549","Alcoholism","05034","kegg","HDAC2"
"97550","Alcoholism","05034","kegg","HDAC1"
"97551","Alcoholism","05034","kegg","MAP2K1"
"97552","Alcoholism","05034","kegg","ATF2"
"97553","Alcoholism","05034","kegg","HIST1H2AC"
"97554","Alcoholism","05034","kegg","GRIN2D"
"97555","Alcoholism","05034","kegg","HDAC3"
"97556","Alcoholism","05034","kegg","CREB3L4"
"97557","Alcoholism","05034","kegg","PPP1CA"
"97558","Alcoholism","05034","kegg","H2AFX"
"97559","Alcoholism","05034","kegg","GNB4"
"97560","Alcoholism","05034","kegg","HIST1H2AG"
"97561","Alcoholism","05034","kegg","TH"
"97562","Alcoholism","05034","kegg","SLC18A1"
"97563","Alcoholism","05034","kegg","SHC2"
"97564","Alcoholism","05034","kegg","GNG3"
"97565","Alcoholism","05034","kegg","RAF1"
"97566","Alcoholism","05034","kegg","CREB1"
"97567","Alcoholism","05034","kegg","GNG5"
"97568","Alcoholism","05034","kegg","CALML5"
"97569","Alcoholism","05034","kegg","ARAF"
"97570","Alcoholism","05034","kegg","cAMP"
"97571","Alcoholism","05034","kegg","GNAS"
"97572","Alcoholism","05034","kegg","MAOA"
"97573","Alcoholism","05034","kegg","ADORA2B"
"97574","Alcoholism","05034","kegg","HIST1H2BH"
"97575","Alcoholism","05034","kegg","GNB1"
"97576","Alcoholism","05034","kegg","PKIA"
"97577","Alcoholism","05034","kegg","GRIN1"
"97578","Alcoholism","05034","kegg","GNG11"
"97579","Alcoholism","05034","kegg","PRKACA"
"97580","Alcoholism","05034","kegg","HDAC8"
"97581","Alcoholism","05034","kegg","SHC1"
"97582","Alcoholism","05034","kegg","GNB5"
"97583","Alcoholism","05034","kegg","CREB5"
"97584","Alcoholism","05034","kegg","CALM1"
"97585","Alcoholism","05034","kegg","H2AFZ"
"97586","Alcoholism","05034","kegg","CREB3L1"
"97587","Alcoholism","05034","kegg","PPP1R1B"
"97588","Alcoholism","05034","kegg","SHC3"
"97589","Alcoholism","05034","kegg","HDAC9"
"97590","Alcoholism","05034","kegg","CREB3"
"97591","Alcoholism","05034","kegg","FOSB"
"97592","Alcoholism","05034","kegg","HIST3H2A"
"97593","Alcoholism","05034","kegg","HDAC4"
"97594","Alcoholism","05034","kegg","CREB3L3"
"97595","Alcoholism","05034","kegg","MAOB"
"97596","Alcoholism","05034","kegg","HDAC5"
"97597","Alcoholism","05034","kegg","GRIN2B"
"97598","Alcoholism","05034","kegg","GRIN2C"
"97599","Alcoholism","05034","kegg","CAMKK1"
"97600","Alcoholism","05034","kegg","SLC18A2"
"97601","Alcoholism","05034","kegg","HAT1"
"97602","Alcoholism","05034","kegg","CAMKK2"
"97603","Alcoholism","05034","kegg","CALML3"
"97604","Galactose metabolism","00052","kegg","B4GALT1"
"97605","Galactose metabolism","00052","kegg","GCK"
"97606","Galactose metabolism","00052","kegg","PFKM"
"97607","Galactose metabolism","00052","kegg","HK2"
"97608","Galactose metabolism","00052","kegg","GAA"
"97609","Galactose metabolism","00052","kegg","HK3"
"97610","Galactose metabolism","00052","kegg","HK1"
"97611","Galactose metabolism","00052","kegg","UGP2"
"97612","Galactose metabolism","00052","kegg","GALK1"
"97613","Galactose metabolism","00052","kegg","GALE"
"97614","Galactose metabolism","00052","kegg","B4GALT2"
"97615","Galactose metabolism","00052","kegg","PFKP"
"97616","Galactose metabolism","00052","kegg","HKDC1"
"97617","Galactose metabolism","00052","kegg","G6PC3"
"97618","Galactose metabolism","00052","kegg","GLB1"
"97619","Galactose metabolism","00052","kegg","PGM1"
"97620","Galactose metabolism","00052","kegg","AKR1B1"
"97621","Galactose metabolism","00052","kegg","GAL"
"97622","Galactose metabolism","00052","kegg","GLA"
"97623","Galactose metabolism","00052","kegg","PGM2"
"97624","Galactose metabolism","00052","kegg","GALM"
"97626","Galactose metabolism","00052","kegg","LCT"
"97627","Galactose metabolism","00052","kegg","PFKL"
"97628","Galactose metabolism","00052","kegg","GALT"
"97629","Hepatitis B","05161","kegg","CREB5"
"97630","Hepatitis B","05161","kegg","STAT1"
"97631","Hepatitis B","05161","kegg","TGFB1"
"97632","Hepatitis B","05161","kegg","NFKB1"
"97633","Hepatitis B","05161","kegg","MAPK1"
"97634","Hepatitis B","05161","kegg","MAP2K1"
"97635","Hepatitis B","05161","kegg","ATF4"
"97636","Hepatitis B","05161","kegg","TNF"
"97637","Hepatitis B","05161","kegg","NFKBIA"
"97638","Hepatitis B","05161","kegg","RELA"
"97639","Hepatitis B","05161","kegg","PRKCG"
"97640","Hepatitis B","05161","kegg","CDK6"
"97641","Hepatitis B","05161","kegg","STAT3"
"97642","Hepatitis B","05161","kegg","STAT6"
"97643","Hepatitis B","05161","kegg","JUN"
"97644","Hepatitis B","05161","kegg","TP53"
"97645","Hepatitis B","05161","kegg","STAT2"
"97646","Hepatitis B","05161","kegg","TICAM1"
"97647","Hepatitis B","05161","kegg","CYCS"
"97648","Hepatitis B","05161","kegg","CASP8"
"97649","Hepatitis B","05161","kegg","AKT1"
"97650","Hepatitis B","05161","kegg","MAP2K4"
"97651","Hepatitis B","05161","kegg","NFATC3"
"97652","Hepatitis B","05161","kegg","SMAD4"
"97653","Hepatitis B","05161","kegg","CCNE1"
"97654","Hepatitis B","05161","kegg","ATF2"
"97655","Hepatitis B","05161","kegg","TGFB3"
"97656","Hepatitis B","05161","kegg","E2F1"
"97657","Hepatitis B","05161","kegg","DDX3X"
"97658","Hepatitis B","05161","kegg","SRC"
"97659","Hepatitis B","05161","kegg","CASP3"
"97660","Hepatitis B","05161","kegg","RAF1"
"97661","Hepatitis B","05161","kegg","E2F3"
"97662","Hepatitis B","05161","kegg","IFNAR1"
"97663","Hepatitis B","05161","kegg","FAS"
"97664","Hepatitis B","05161","kegg","CREB1"
"97665","Hepatitis B","05161","kegg","MAP2K2"
"97666","Hepatitis B","05161","kegg","RB1"
"97667","Hepatitis B","05161","kegg","EP300"
"97668","Hepatitis B","05161","kegg","CASP10"
"97669","Hepatitis B","05161","kegg","BIRC5"
